Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ronald Acuna Jr. RF,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.273,0.375,0.615,0.99,17.0,12.0,0.007,1.32,0.132,-0.125%,0.00%,1.27,-0.3,1.0,0.0,2B
Freddie Freeman 1B,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.241,0.365,0.477,0.842,11.0,9.0,0.025,0.97,0.067,-0.042%,0.01%,0.93,0.6,7.0,1.0,"2B,IW"
Marcell Ozuna LF,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.213,0.288,0.356,0.645,6.0,2.0,0.166,1.31,0.166,0.000%,0.10%,1.26,1.6,0.0,0.0,2B
Ehire Adrianza LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.239,0.278,0.437,0.715,21.0,15.0,-0.089,1.14,0.0,-0.089%,-0.05%,1.09,-1.3,1.0,0.0,
Ender Inciarte CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.344,0.31,0.654,,,,,,,,,,1.0,0.0,
Ozzie Albies 2B,4.0,0.0,0.0,1.0,1.0,0.0,5.0,0.233,0.308,0.483,0.791,27.0,17.0,-0.06,0.83,0.014,-0.073%,-0.03%,0.8,-1.0,1.0,1.0,
Austin Riley 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.312,0.405,0.535,0.94,16.0,9.0,-0.09,0.8,0.0,-0.090%,-0.05%,0.77,-1.0,0.0,4.0,
Dansby Swanson SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.237,0.294,0.441,0.734,13.0,10.0,-0.019,0.75,0.036,-0.055%,-0.01%,0.72,-0.2,3.0,3.0,
Pablo Sandoval DH,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.286,0.388,0.571,0.959,17.0,11.0,0.112,0.8,0.127,-0.015%,0.07%,0.77,1.1,,,
Guillermo Heredia CF-LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.29,0.38,0.507,0.887,9.0,8.0,-0.127,1.0,0.0,-0.127%,-0.07%,0.96,-1.4,0.0,0.0,
William Contreras C,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.214,0.333,0.482,0.815,22.0,10.0,-0.012,1.02,0.063,-0.075%,-0.01%,0.98,-0.2,12.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Charlie Morton P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Edgar Santana P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Will Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,3.0,8.0,3.0,5.0,7.0,40.0,0.229,0.325,0.314,0.639,159.0,103.0,-0.087,0.98,0.605,-0.691%,-0.05%,0.94,-2.1,27.0,10.0,
