Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.371,0.443,0.761,1.204,23.0,16.0,0.097,2.14,0.296,-0.199%,0.06%,2.36,1.7,1.0,0.0,"HR,2·2B"
Andrew Benintendi LF-CF,4.0,0.0,1.0,1.0,1.0,0.0,5.0,0.268,0.353,0.433,0.786,16.0,10.0,-0.033,1.17,0.106,-0.140%,-0.02%,1.29,-0.5,2.0,0.0,
Hanley Ramirez 1B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.278,0.335,0.432,0.767,14.0,10.0,-0.256,1.25,0.0,-0.256%,-0.17%,1.38,-2.2,11.0,0.0,GDP
J.D. Martinez DH,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.345,0.395,0.661,1.055,20.0,12.0,-0.045,0.84,0.046,-0.091%,-0.03%,0.93,-0.1,,,2·2B
Xander Bogaerts SS,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.308,0.339,0.558,0.897,20.0,16.0,-0.045,0.89,0.071,-0.116%,-0.03%,0.98,-0.6,1.0,1.0,CS
Rafael Devers 3B,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.243,0.29,0.414,0.704,17.0,10.0,-0.033,0.87,0.034,-0.067%,-0.02%,0.96,-0.4,1.0,4.0,
Eduardo Nunez 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.24,0.263,0.364,0.626,16.0,10.0,0.04,0.99,0.101,-0.061%,0.03%,1.09,0.9,2.0,4.0,2B
Jackie Bradley Jr. CF,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.164,0.259,0.246,0.505,7.0,6.0,-0.06,1.23,0.0,-0.060%,-0.04%,1.35,-0.6,1.0,0.0,
Brock Holt PH-LF,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.313,0.361,0.478,0.839,8.0,6.0,0.012,1.48,0.041,-0.029%,0.01%,1.64,-0.1,0.0,0.0,
Christian Vazquez C,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.191,0.238,0.235,0.472,10.0,8.0,0.08,0.85,0.099,-0.020%,0.05%,0.94,0.9,6.0,0.0,2B
Mitch Moreland PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.319,0.404,0.606,1.01,8.0,4.0,0.061,3.37,0.061,0.000%,0.04%,3.72,0.3,,,
Blake Swihart PR-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.212,0.167,0.379,,,,,,,,,,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,4.0,13.0,4.0,3.0,4.0,41.0,0.342,0.39,0.579,0.969,159.0,108.0,-0.182,1.22,0.855,-1.039%,-0.12%,1.34,-0.8,27.0,11.0,
