0,1,2
1.0,Freddy Galvis,SS
2.0,Teoscar Hernandez,LF
3.0,Brandon Drury,3B
4.0,Randal Grichuk,CF
5.0,Danny Jansen,C
6.0,Lourdes Gurriel Jr.,DH
7.0,Richard Urena,2B
8.0,Alen Hanson,1B
9.0,Billy McKinney,RF
,Matt Shoemaker,P
