Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.261,0.314,0.348,0.662,15.0,12.0,-0.209,1.68,0.0,-0.209%,-0.10%,1.34,-1.4,1.0,0.0,
Mookie Betts RF,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.255,0.321,0.511,0.831,28.0,15.0,-0.081,1.57,0.099,-0.181%,-0.04%,1.26,-0.1,2.0,0.0,HR
Mitch Moreland 1B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.257,0.35,0.686,1.036,18.0,12.0,-0.005,1.04,0.094,-0.099%,-0.00%,0.83,0.3,11.0,0.0,HR
J.D. Martinez DH,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.326,0.392,0.543,0.936,12.0,7.0,-0.017,0.71,0.038,-0.056%,-0.01%,0.57,-0.3,,,2B
Xander Bogaerts SS,2.0,2.0,1.0,1.0,2.0,0.0,4.0,0.263,0.391,0.447,0.839,21.0,11.0,0.204,0.95,0.204,0.000%,0.10%,0.76,1.7,0.0,3.0,2B
Rafael Devers 3B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.25,0.327,0.295,0.622,16.0,9.0,0.142,1.69,0.245,-0.103%,0.07%,1.35,2.0,0.0,3.0,
Dustin Pedroia 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.25,0.25,0.25,0.5,15.0,10.0,-0.064,1.78,0.098,-0.162%,-0.03%,1.42,-1.3,1.0,1.0,GDP
Jackie Bradley Jr. CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.171,0.209,0.195,0.404,22.0,11.0,0.064,1.66,0.145,-0.081%,0.03%,1.33,-0.0,4.0,0.0,
Christian Vazquez C,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.185,0.241,0.37,0.612,12.0,8.0,-0.059,1.04,0.038,-0.097%,-0.03%,0.83,-0.5,7.0,1.0,CS
Blake Swihart PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.353,0.421,0.588,1.009,1.0,1.0,-0.134,5.18,0.0,-0.134%,-0.06%,4.14,-0.6,,,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Colten Brewer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,5.0,8.0,3.0,3.0,7.0,38.0,0.229,0.289,0.457,0.747,160.0,96.0,-0.159,1.46,0.961,-1.122%,-0.08%,1.17,-0.3,27.0,8.0,
