Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Ryan Brasier facing 1-2-3"
t1,0-0,0,---,"4,(2-1) CBBX",O,TBR,Austin Meadows,Ryan Brasier,-2%,48%,Groundout: 2B-1B (2B-1B)
t1,0-0,1,---,"1,(0-0) X",,TBR,Brandon Lowe,Ryan Brasier,4%,52%,Double to RF (Line Drive to Deep RF Line)
t1,0-0,1,-2-,"6,(2-2) BBSFFC",O,TBR,Yandy Díaz,Ryan Brasier,-3%,48%,Strikeout Looking
t1,0-0,2,-2-,"7,(3-2) BCCB*BFB",,TBR,Ji-Man Choi,Ryan Brasier,1%,49%,Walk
t1,0-0,2,12-,"1,(0-0) X",O,TBR,Joey Wendle,Ryan Brasier,-4%,45%,Groundout: P-1B (P's Left)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Ryan Yarbrough facing 1-2-3"
b1,0-0,0,---,"1,(0-0) X",O,BOS,Kevin Pillar,Ryan Yarbrough,2%,47%,Lineout: LF (Deep LF)
b1,0-0,1,---,"2,(0-1) CX",,BOS,Alex Verdugo,Ryan Yarbrough,-2%,45%,Single to RF (Line Drive to Short CF-RF)
b1,0-0,1,1--,"6,(3-2) S*BBBFB",,BOS,J.D. Martinez,Ryan Yarbrough,-3%,41%,Walk; Verdugo to 2B
b1,0-0,1,12-,"2,(0-1) CX",R,BOS,Xander Bogaerts,Ryan Yarbrough,-13%,29%,Double to LF (Line Drive to Deep LF); Verdugo Scores; Martinez to 3B
b1,1-0,1,-23,"3,(1-1) .*B*SX",RO,BOS,Michael Chavis,Ryan Yarbrough,0%,29%,Groundout: SS-1B (Weak 3B); Martinez Scores; Bogaerts to 3B
b1,2-0,2,--3,"5,(3-1) CBBBX",R,BOS,Kevin Plawecki,Ryan Yarbrough,-6%,22%,Single to RF (Ground Ball thru 2B-1B); Bogaerts Scores
b1,3-0,2,1--,"3,(1-1) BFX",O,BOS,Jose Peraza,Ryan Yarbrough,1%,24%,Popfly: 2B (Deep SS-2B)
,,,,,,,,,"3 runs, 3 hits, 0 errors, 1 LOB. Rays 0, Red Sox 3.","3 runs, 3 hits, 0 errors, 1 LOB. Rays 0, Red Sox 3.","3 runs, 3 hits, 0 errors, 1 LOB. Rays 0, Red Sox 3."
