Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jakob Junis,6.0,7,2,2,1,5,1,3.29,26,101,67,43,8,16,10,10,4,0,54.0,,,0.067,1.11,0.02%,0.44,1.2
Tim Hill,0.1,1,1,1,0,0,0,4.35,2,6,3,3,0,0,0,2,1,0,,0.0,0.0,-0.034,1.34,-0.01%,0.54,-0.2
Brad Keller,0.2,0,0,0,0,1,0,3.48,2,10,5,1,2,2,1,0,0,0,,1.0,1.0,-0.116,1.94,-0.03%,0.77,-0.3
Blaine Boyer,1.0,0,0,0,1,1,0,13.5,4,27,16,10,2,4,1,1,0,0,,0.0,0.0,0.033,0.46,0.01%,0.18,0.5
Kevin McCarthy,3.0,0,0,0,0,2,0,2.53,9,24,19,11,3,5,5,2,1,0,,0.0,0.0,0.431,1.86,0.10%,0.74,1.6
"Kelvin Herrera, BS (1), W (1-0)",1.0,2,1,1,0,1,1,0.84,5,16,12,7,3,2,0,4,1,0,,0.0,0.0,-0.29,2.68,-0.07%,1.07,-0.5
"Burch Smith, H (1)",0.1,1,2,2,0,0,0,4.61,3,14,10,8,0,2,1,1,1,0,,0.0,0.0,-0.072,2.14,-0.02%,0.86,-0.7
"Brian Flynn, S (1)",0.2,1,0,0,0,0,0,3.68,3,8,8,6,1,1,1,2,1,0,,2.0,2.0,0.117,2.7,0.03%,1.08,-0.8
Team Totals,13.0,12,6,6,2,10,2,4.15,54,206,140,89,19,32,19,22,9,0,54.0,3.0,3.0,0.136,1.53,0.03%,0.61,0.9
