0,1,2
1.0,Yairo Munoz,RF
2.0,Christian Vazquez,DH
3.0,Xander Bogaerts,SS
4.0,J.D. Martinez,LF
5.0,Kevin Plawecki,C
6.0,Michael Chavis,1B
7.0,Jackie Bradley Jr.,CF
8.0,Bobby Dalbec,3B
9.0,Jose Peraza,2B
,Andrew Triggs,P
