Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cavan Biggio CF,5.0,0.0,1.0,2.0,1.0,2.0,6.0,0.252,0.369,0.437,0.806,38.0,23.0,0.14,0.93,0.22,-0.081%,0.10%,1.09,0.7,2.0,0.0,2B
Jonathan Villar SS,3.0,0.0,1.0,0.0,3.0,1.0,6.0,0.25,0.316,0.321,0.638,28.0,13.0,0.008,0.64,0.049,-0.042%,0.01%,0.76,0.6,2.0,4.0,
Vladimir Guerrero Jr. 1B,5.0,1.0,0.0,0.0,1.0,3.0,6.0,0.25,0.331,0.439,0.771,29.0,16.0,-0.073,0.77,0.027,-0.100%,-0.05%,0.91,-1.9,5.0,0.0,
Rowdy Tellez DH,6.0,2.0,3.0,1.0,0.0,1.0,6.0,0.295,0.361,0.562,0.923,26.0,18.0,0.119,0.8,0.155,-0.035%,0.08%,0.95,1.2,,,HR
Travis Shaw 3B,5.0,2.0,1.0,0.0,1.0,0.0,6.0,0.239,0.312,0.398,0.71,29.0,15.0,-0.049,1.05,0.058,-0.107%,-0.03%,1.24,-0.6,1.0,0.0,
Lourdes Gurriel Jr. LF,6.0,2.0,4.0,1.0,0.0,0.0,6.0,0.29,0.346,0.486,0.832,14.0,12.0,0.098,0.87,0.131,-0.033%,0.07%,1.03,1.5,3.0,1.0,
Joe Panik 2B,3.0,1.0,2.0,2.0,2.0,0.0,5.0,0.27,0.357,0.338,0.695,16.0,5.0,0.227,1.09,0.248,-0.021%,0.16%,1.29,2.8,3.0,2.0,2B
Caleb Joseph C,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.2,0.333,0.8,1.133,20.0,13.0,-0.046,1.07,0.084,-0.129%,-0.03%,1.26,-0.9,8.0,0.0,HR
Danny Jansen C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.286,0.284,0.57,,,,,,,,,,1.0,1.0,
Derek Fisher RF,4.0,1.0,2.0,2.0,1.0,2.0,5.0,0.25,0.387,0.417,0.804,25.0,14.0,0.13,0.94,0.158,-0.028%,0.09%,1.11,1.3,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Robbie Ray P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Wilmer Font P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Thomas Hatch P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
A.J. Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Borucki P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rafael Dolis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,10.0,15.0,10.0,9.0,10.0,51.0,0.357,0.471,0.548,1.018,225.0,129.0,0.554,0.9,1.13,-0.576%,0.39%,1.06,4.8,27.0,8.0,
