Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Robbie Ray,4.0,6,4,4,3,5,2,7.51,20,83,48,26,8,14,1,11,5,0,36.0,,,-0.19,0.71,-0.14%,0.84,-1.7
Wilmer Font,1.1,2,1,1,2,1,0,8.78,8,31,16,9,1,6,2,3,1,0,,0.0,0.0,-0.042,0.96,-0.03%,1.13,-1.5
"Thomas Hatch, W (3-1)",1.2,0,0,0,1,2,0,1.33,7,32,18,12,4,2,3,0,0,0,,3.0,0.0,0.129,1.06,0.09%,1.25,2.2
A.J. Cole,0.2,2,3,3,1,0,2,2.45,5,28,19,15,1,3,0,4,0,0,,0.0,0.0,-0.078,0.91,-0.06%,1.07,-2.5
"Ryan Borucki, H (3)",0.1,0,0,0,0,0,0,2.53,1,5,3,1,0,2,1,0,0,0,,0.0,0.0,0.019,0.71,0.01%,0.84,0.1
"Rafael Dolis, S (2)",1.0,0,0,0,0,2,0,1.86,3,14,10,5,2,3,0,1,0,0,,0.0,0.0,0.107,1.34,0.08%,1.59,0.6
Team Totals,9.0,10,8,8,7,10,4,8.0,44,193,114,68,16,30,7,19,6,0,36.0,3.0,0.0,-0.055,0.87,-0.04%,1.03,-2.8
