Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Andrew Triggs facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BBCFBC",O,TOR,Cavan Biggio,Andrew Triggs,-2%,48%,Strikeout Looking
t1,0-0,1,---,"6,(2-2) CBFBFC",O,TOR,Jonathan Villar,Andrew Triggs,-2%,46%,Strikeout Looking
t1,0-0,2,---,"4,(1-2) SBFS",O,TOR,Vladimir Guerrero Jr.,Andrew Triggs,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Robbie Ray facing 1-2-3"
b1,0-0,0,---,"4,(1-2) SBFX",,BOS,Yairo Munoz,Robbie Ray,-3%,42%,Single to LF (Line Drive)
,,,,,,,,,Jonathan Arauz pinch runs for Yairo Munoz (RF) batting 1st,Jonathan Arauz pinch runs for Yairo Munoz (RF) batting 1st,Jonathan Arauz pinch runs for Yairo Munoz (RF) batting 1st
b1,0-0,0,1--,"5,(2-2) .C1SB11BS",O,BOS,Christian Vazquez,Robbie Ray,3%,45%,Strikeout Swinging
b1,0-0,1,1--,"2,(0-1) CX",,BOS,Xander Bogaerts,Robbie Ray,-3%,41%,Single to LF (Line Drive to Short LF); Arauz to 2B
