Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jonathan Villar 2B,3.0,2.0,1.0,1.0,2.0,1.0,5.0,0.3,0.355,0.486,0.841,22.0,12.0,0.054,0.99,0.134,-0.080%,0.03%,0.85,0.5,3.0,2.0,SB
Trey Mancini RF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.343,0.4,0.701,1.101,18.0,13.0,-0.03,0.73,0.037,-0.067%,-0.01%,0.62,0.4,2.0,0.0,2B
Joey Rickard RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.267,0.325,0.592,,,,,,,,,,0.0,0.0,
Dwight Smith Jr. LF,5.0,1.0,2.0,4.0,0.0,0.0,5.0,0.27,0.324,0.476,0.8,15.0,9.0,0.015,0.76,0.148,-0.133%,0.01%,0.65,1.4,4.0,0.0,"HR,2B,2·GDP"
Rio Ruiz 3B,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.2,0.327,0.311,0.638,20.0,9.0,0.033,0.56,0.059,-0.026%,0.02%,0.48,-0.2,0.0,2.0,
Renato Nunez DH,5.0,1.0,3.0,1.0,0.0,2.0,5.0,0.293,0.339,0.431,0.77,25.0,16.0,0.023,0.58,0.048,-0.025%,0.01%,0.5,0.3,,,2B
Chris Davis 1B,3.0,1.0,1.0,2.0,1.0,2.0,4.0,0.089,0.196,0.2,0.396,21.0,11.0,0.038,0.63,0.075,-0.037%,0.02%,0.54,1.3,8.0,0.0,HR
Jesus Sucre C,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.195,0.25,0.22,0.47,26.0,16.0,0.057,0.58,0.07,-0.013%,0.03%,0.49,1.2,4.0,0.0,
Richie Martin SS,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.158,0.273,0.237,0.51,16.0,6.0,0.043,0.98,0.089,-0.047%,0.02%,0.84,-0.3,1.0,5.0,
Cedric Mullins CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.111,0.226,0.2,0.426,9.0,7.0,-0.112,1.16,0.0,-0.112%,-0.06%,0.99,-1.8,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dan Straily P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Jimmy Yacabonis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Paul Fry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Evan Phillips P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Miguel Castro P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,8.0,10.0,8.0,7.0,9.0,41.0,0.294,0.415,0.559,0.973,172.0,99.0,0.121,0.77,0.66,-0.540%,0.06%,0.66,2.7,27.0,11.0,
