Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Hector Velazquez, L (0-1)",3,2,1,1,4,1,0,2.84,13,57,29,18,4,7,4,4,1,0,48.0,,,0.059,1.27,0.03%,1.09,0.8
Marcus Walden,2,2,3,3,1,5,1,3.38,9,41,27,16,5,6,2,1,1,0,,0.0,0.0,-0.175,0.89,-0.09%,0.76,-1.8
Colten Brewer,1,2,0,0,0,1,0,6.75,5,16,9,4,1,4,2,2,1,0,,0.0,0.0,0.031,0.76,0.02%,0.66,0.6
Brandon Workman,1,0,0,0,0,1,0,0.0,3,12,7,3,1,3,2,0,0,0,,0.0,0.0,0.027,0.34,0.01%,0.29,0.6
Heath Hembree,1,2,2,2,1,0,1,5.0,5,21,13,7,1,5,1,3,2,0,,0.0,0.0,-0.055,0.26,-0.03%,0.22,-1.4
Tyler Thornburg,1,2,2,2,1,1,0,6.48,6,25,14,8,1,5,2,2,2,0,,0.0,0.0,-0.006,0.03,-0.00%,0.03,-1.4
Team Totals,9,10,8,8,7,9,2,8.0,41,172,99,56,13,30,13,12,7,0,48.0,0.0,0.0,-0.119,0.77,-0.06%,0.66,-2.7
