Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Drew Pomeranz, W (16-5)",6.0,5,1,1,3,5,0,3.28,23,111,69,38,13,18,5,10,3,0,60.0,,,0.227,1.08,0.14%,1.09,2.3
Brandon Workman,0.0,0,0,0,1,0,0,2.31,1,6,2,1,1,0,0,0,0,0,,0.0,0.0,-0.059,1.38,-0.04%,1.39,-0.4
"Robby Scott, H (12)",0.1,0,0,0,0,1,0,4.01,1,6,3,0,2,1,0,0,0,0,,1.0,0.0,0.055,2.32,0.03%,2.34,0.4
"Addison Reed, H (12)",0.2,1,0,0,1,2,0,3.14,4,23,14,5,4,5,0,1,1,0,,1.0,0.0,0.08,3.02,0.05%,3.06,0.6
Joe Kelly,1.0,1,1,1,1,1,1,2.88,5,19,11,6,1,4,2,1,0,0,,0.0,0.0,0.007,0.35,0.00%,0.35,-0.4
Craig Kimbrel,1.0,1,0,0,1,2,0,1.48,5,23,13,4,4,5,0,2,1,0,,0.0,0.0,0.017,0.85,0.01%,0.86,0.6
Team Totals,9.0,8,2,2,7,11,1,2.0,39,188,112,54,25,33,7,14,5,0,60.0,2.0,0.0,0.327,1.19,0.20%,1.2,3.0
