Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,4.0,0.0,2.0,0.0,1.0,0.0,5.0,0.255,0.341,0.385,0.726,25.0,13.0,0.039,1.47,0.101,-0.062%,0%,0.0,-0.1,0.0,2.0,
Chad Pinder RF,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.236,0.291,0.457,0.748,18.0,15.0,-0.309,1.91,0.0,-0.309%,0%,0.0,-2.7,3.0,0.0,GDP
Jed Lowrie 2B,3.0,0.0,0.0,0.0,2.0,3.0,5.0,0.276,0.357,0.445,0.801,26.0,13.0,-0.018,0.58,0.031,-0.049%,0%,0.0,-0.7,0.0,0.0,
Ryon Healy DH,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.269,0.3,0.461,0.761,18.0,13.0,-0.001,0.73,0.043,-0.043%,0%,0.0,0.8,,,HR
Matt Olson 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.268,0.361,0.624,0.985,17.0,8.0,-0.088,1.06,0.016,-0.104%,0%,0.0,-0.6,8.0,1.0,
Matt Chapman 3B,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.237,0.316,0.483,0.799,21.0,12.0,0.07,0.98,0.105,-0.035%,0%,0.0,0.3,1.0,3.0,
Renato Nunez LF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2,0.0,0.2,11.0,8.0,-0.056,1.15,0.0,-0.056%,0%,0.0,-0.5,1.0,0.0,
Matt Joyce PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.341,0.475,0.816,,,,,,,,,,,,
Franklin Barreto PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.254,0.382,0.636,6.0,3.0,-0.055,2.32,0.0,-0.055%,0%,0.0,-0.4,,,
Boog Powell CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.277,0.359,0.393,0.752,3.0,2.0,-0.01,0.33,0.0,-0.010%,0%,0.0,-0.3,3.0,0.0,
Mark Canha CF-LF,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.23,0.273,0.422,0.695,24.0,17.0,0.232,1.12,0.258,-0.026%,0%,0.0,2.2,3.0,0.0,2·2B
Josh Phegley C,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.203,0.257,0.346,0.603,9.0,3.0,-0.055,1.31,0.0,-0.055%,0%,0.0,-0.6,3.0,1.0,SF
Bruce Maxwell PH-C,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.242,0.336,0.347,0.684,10.0,5.0,-0.076,1.73,0.037,-0.113%,0%,0.0,-0.4,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gossett P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Ryan Dull P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Sam Moll P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Santiago Casilla P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Smith P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,31.0,2.0,8.0,2.0,7.0,11.0,39.0,0.258,0.385,0.419,0.804,188.0,112.0,-0.327,1.19,0.591,-0.917%,0.00%,0.0,-3.0,24.0,8.0,
