Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dustin Pedroia 2B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.125,0.222,0.125,0.347,23.0,16.0,-0.213,1.55,0.0,-0.213,-2.52%,29.95,-1.7,2.0,2.0,
Xander Bogaerts SS,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.059,0.111,0.235,0.346,18.0,8.0,0.038,1.34,0.135,-0.097,0.44%,25.96,0.3,1.0,2.0,HR
Andrew Benintendi LF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.25,0.294,0.438,0.732,18.0,13.0,0.267,0.97,0.295,-0.028,3.07%,18.89,1.8,1.0,0.0,HR
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.313,0.353,0.438,0.79,15.0,9.0,-0.153,1.22,0.021,-0.174,-1.90%,23.56,-1.0,2.0,0.0,SB
Mitch Moreland 1B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.385,0.467,0.538,1.005,13.0,8.0,-0.043,0.99,0.038,-0.081,-0.51%,19.23,-0.2,5.0,0.0,2B
Hanley Ramirez DH,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.571,0.6,0.714,1.314,15.0,11.0,-0.059,1.11,0.039,-0.098,-0.69%,21.6,-0.3,,,
Rafael Devers 3B,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.364,0.429,0.909,1.338,18.0,11.0,0.177,1.4,0.208,-0.031,2.06%,27.17,1.8,0.0,1.0,HR
Christian Vázquez C,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.333,0.5,0.333,0.833,15.0,10.0,-0.072,1.95,0.077,-0.149,-0.97%,37.73,0.0,11.0,0.0,
Jackie Bradley Jr. CF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.2,0.2,0.4,0.6,17.0,11.0,-0.21,1.69,0.0,-0.21,-2.40%,32.7,-1.6,5.0,0.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Addison Reed P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,9.0,4.0,4.0,7.0,37.0,0.273,0.351,0.576,0.927,152.0,97.0,-0.268,1.36,0.813,-1.081,-3.42%,26.33,-1.0,27.0,6.0,
