Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
David Price,6.0,4,3,3,4,6,1,5.09,26,103,63,36,10,17,8,8,3,0,54.0,,,0.022,1.35,0.02%,1.67,0.3
Robby Scott,0.2,1,0,0,0,0,0,1.76,3,19,12,10,1,1,1,2,1,0,,0.0,0.0,0.049,1.17,0.04%,1.45,0.3
Blaine Boyer,1.1,3,0,0,1,2,0,2.38,7,20,15,9,3,3,2,2,2,0,,1.0,0.0,0.156,2.91,0.12%,3.58,0.8
Craig Kimbrel,1.0,0,0,0,0,1,0,0.91,3,13,10,6,2,2,2,0,0,0,,0.0,0.0,0.148,1.89,0.11%,2.33,0.6
Heath Hembree,1.0,2,0,0,0,1,0,3.77,5,22,11,7,2,2,1,3,2,0,,0.0,0.0,0.148,3.47,0.11%,4.28,0.6
"Fernando Abad, W (2-0)",2.0,2,0,0,1,1,0,2.79,8,37,24,18,0,6,4,2,1,0,,0.0,0.0,0.296,2.54,0.22%,3.12,1.1
Team Totals,12.0,12,3,3,6,11,1,2.25,52,214,135,86,18,31,18,17,9,0,54.0,1.0,0.0,0.819,1.97,0.60%,2.42,3.7
