Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.269,0.352,0.466,0.818,18.0,12.0,-0.327,1.94,0.0,-0.327%,-0.24%,2.38,-2.3,4.0,0.0,GDP
Dustin Pedroia 2B,6.0,1.0,2.0,0.0,0.0,1.0,6.0,0.299,0.371,0.387,0.758,23.0,14.0,-0.072,1.34,0.08,-0.152%,-0.05%,1.65,-0.6,2.0,3.0,
Xander Bogaerts SS,5.0,1.0,3.0,0.0,1.0,0.0,6.0,0.324,0.377,0.454,0.831,19.0,14.0,0.117,1.52,0.248,-0.132%,0.09%,1.88,0.9,2.0,6.0,"2·2B,CS"
Mitch Moreland 1B,5.0,1.0,2.0,1.0,0.0,2.0,6.0,0.285,0.382,0.495,0.877,31.0,24.0,0.161,1.88,0.308,-0.148%,0.12%,2.31,1.0,10.0,2.0,"HR,HBP"
Andrew Benintendi LF,5.0,0.0,3.0,2.0,1.0,0.0,6.0,0.281,0.346,0.439,0.785,30.0,15.0,0.11,2.46,0.29,-0.180%,0.08%,3.03,1.3,1.0,1.0,2B
Hanley Ramirez DH,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.244,0.346,0.411,0.758,15.0,11.0,-0.169,1.75,0.073,-0.242%,-0.12%,2.15,-2.1,,,"HBP,GDP"
Jackie Bradley Jr. CF,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.253,0.351,0.457,0.808,12.0,8.0,0.056,1.52,0.155,-0.099%,0.04%,1.87,0.6,1.0,0.0,2B
Josh Rutledge 3B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.33,0.298,0.627,7.0,6.0,-0.075,1.13,0.0,-0.075%,-0.06%,1.39,-0.7,2.0,3.0,
Pablo Sandoval PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.211,0.265,0.367,0.632,5.0,1.0,0.03,1.48,0.03,0.000%,0.02%,1.82,0.1,,,
Deven Marrero PR-3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157,0.195,0.301,0.497,2.0,2.0,-0.108,3.15,0.0,-0.108%,-0.08%,3.88,-0.6,0.0,0.0,
Christian Vazquez C,4.0,0.0,2.0,1.0,1.0,0.0,5.0,0.324,0.356,0.432,0.788,18.0,11.0,-0.043,1.93,0.124,-0.167%,-0.03%,2.38,0.5,12.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,44.0,4.0,14.0,4.0,4.0,5.0,50.0,0.318,0.4,0.5,0.9,180.0,118.0,-0.32,1.77,1.308,-1.630%,-0.23%,2.18,-1.7,36.0,15.0,
