Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Odubel Herrera CF,5.0,1.0,0.0,0.0,1.0,1.0,6.0,0.253,0.293,0.407,0.7,29.0,20.0,-0.157,1.43,0.04,-0.197%,-0.01%,0.11,-0.7,2.0,0.0,
Daniel Nava LF,5.0,0.0,1.0,0.0,1.0,2.0,6.0,0.321,0.432,0.487,0.919,27.0,15.0,-0.072,1.21,0.054,-0.126%,-0.00%,0.09,-0.7,1.0,0.0,
Aaron Altherr RF,6.0,1.0,2.0,2.0,0.0,1.0,6.0,0.286,0.362,0.541,0.903,21.0,14.0,0.143,1.26,0.25,-0.107%,0.01%,0.1,1.4,4.0,0.0,HR
Howie Kendrick 2B-1B,5.0,0.0,1.0,0.0,1.0,0.0,6.0,0.344,0.404,0.511,0.915,22.0,12.0,-0.157,2.07,0.106,-0.263%,-0.01%,0.16,-0.4,3.0,5.0,
Tommy Joseph 1B,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.261,0.308,0.459,0.767,25.0,16.0,0.01,1.54,0.126,-0.116%,0%,0.12,-0.2,10.0,0.0,2B
Ty Kelly PR-2B,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.214,0.258,0.357,0.615,3.0,3.0,0.082,2.38,0.082,0.000%,0.00%,0.18,0.4,1.0,0.0,
Maikel Franco 3B,5.0,0.0,4.0,0.0,1.0,0.0,6.0,0.227,0.28,0.36,0.64,28.0,16.0,0.111,2.22,0.339,-0.228%,0.01%,0.17,0.9,4.0,2.0,"2B,GDP"
Michael Saunders DH,3.0,0.0,0.0,1.0,2.0,1.0,5.0,0.2,0.254,0.354,0.607,16.0,8.0,-0.141,2.87,0.086,-0.226%,-0.01%,0.22,-0.3,,,IW
Andres Blanco PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,0.288,0.276,0.564,1.0,1.0,-0.037,1.4,0.0,-0.037%,-0.00%,0.11,-0.1,,,
Cameron Rupp C,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.212,0.297,0.358,0.654,23.0,18.0,-0.245,2.8,0.051,-0.296%,-0.01%,0.21,-1.6,3.0,2.0,
Freddy Galvis SS,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.23,0.284,0.387,0.671,19.0,12.0,-0.356,2.71,0.0,-0.356%,-0.02%,0.21,-2.4,6.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ben Lively P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Edubray Ramos P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jeanmar Gomez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Luis Garcia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,46.0,3.0,12.0,3.0,6.0,11.0,52.0,0.261,0.346,0.37,0.716,214.0,135.0,-0.819,1.97,1.134,-1.952%,-0.04%,0.15,-3.7,34.0,16.0,
