Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Ben Lively,7.0,8,3,3,2,2,1,3.0,29,108,71,47,9,15,7,17,6,0,49.0,,,0.114,1.09,0.01%,0.08,0.9
Edubray Ramos,2.0,0,0,0,1,2,0,3.14,7,25,15,7,1,7,2,2,1,0,,0.0,0.0,0.261,1.77,0.01%,0.13,1.1
Jeanmar Gomez,2.0,4,0,0,0,1,0,7.4,10,31,23,14,2,7,4,4,2,0,,0.0,0.0,0.296,3.32,0.01%,0.26,1.1
"Luis Garcia, L (1-1)",0.1,2,1,1,1,0,0,3.97,4,16,9,5,2,2,1,2,1,0,,0.0,0.0,-0.352,3.04,-0.02%,0.23,-1.4
Team Totals,11.1,14,4,4,4,5,1,3.18,50,180,118,73,14,31,14,25,10,0,49.0,0.0,0.0,0.319,1.77,0.01%,0.14,1.7
