Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Springer RF,5.0,1.0,2.0,0.0,0.0,2.0,5.0,0.26,0.341,0.437,0.778,19.0,13.0,0.01,0.89,0.073,-0.063%,0.01%,0.82,0.2,3.0,0.0,
Jose Altuve 2B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.317,0.382,0.45,0.832,23.0,13.0,0.105,1.04,0.161,-0.056%,0.06%,0.96,-0.2,0.0,0.0,GDP
Alex Bregman 3B,3.0,2.0,2.0,0.0,1.0,0.0,4.0,0.3,0.401,0.56,0.961,14.0,5.0,0.187,1.51,0.216,-0.029%,0.10%,1.39,1.4,0.0,1.0,2B
Carlos Correa SS,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.243,0.328,0.415,0.743,21.0,12.0,-0.062,1.62,0.044,-0.106%,-0.03%,1.5,-0.8,3.0,2.0,SF
Tyler White DH,3.0,1.0,1.0,1.0,1.0,2.0,4.0,0.295,0.371,0.591,0.962,24.0,13.0,0.038,1.05,0.077,-0.038%,0.02%,0.97,0.5,,,
Yuli Gurriel 1B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.277,0.312,0.411,0.723,10.0,6.0,0.212,1.34,0.251,-0.039%,0.12%,1.23,1.2,5.0,1.0,2B
Josh Reddick LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.24,0.311,0.381,0.692,12.0,9.0,-0.205,1.3,0.0,-0.205%,-0.11%,1.2,-1.5,3.0,0.0,
Martin Maldonado C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.222,0.277,0.354,0.631,10.0,6.0,-0.037,0.67,0.0,-0.037%,-0.02%,0.61,-0.4,7.0,1.0,
Tony Kemp PH,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.279,0.369,0.411,0.78,6.0,3.0,0.339,3.92,0.339,0.000%,0.19%,3.61,1.7,,,2B
Brian McCann C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.209,0.292,0.319,0.611,5.0,4.0,0.006,0.13,0.006,0.000%,0.00%,0.12,0.4,3.0,0.0,
Jake Marisnick CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.211,0.272,0.4,0.672,8.0,7.0,-0.105,0.98,0.0,-0.105%,-0.06%,0.9,-1.2,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Gerrit Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Collin McHugh P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Pressly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Rondon P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Roberto Osuna P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,6.0,10.0,5.0,2.0,12.0,38.0,0.286,0.316,0.371,0.687,152.0,91.0,0.488,1.21,1.167,-0.678%,0.27%,1.12,1.2,27.0,6.0,
