Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Martin Perez, L (2-2)",5.2,3,2,2,2,5,1,3.38,22,94,57,30,8,19,5,10,4,0,58.0,,,0.1,0.77,0.07%,0.83,1.2
Austin Brice,0.2,4,5,5,1,1,0,8.38,7,26,19,14,3,2,4,1,1,0,,1.0,0.0,-0.242,1.02,-0.16%,1.1,-3.4
Robert Stock,1.1,2,1,0,3,3,0,0.0,9,42,18,8,3,7,0,3,2,0,,2.0,2.0,-0.037,0.23,-0.02%,0.25,-2.0
Dylan Covey,1.1,0,0,0,0,0,0,4.15,4,10,8,6,1,1,2,2,1,0,,3.0,0.0,0.003,0.03,0.00%,0.03,1.4
Team Totals,9.0,9,8,7,6,9,1,7.0,42,172,102,58,15,29,11,16,8,0,58.0,6.0,2.0,-0.176,0.62,-0.11%,0.66,-2.8
