Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mike Brosseau 2B,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.375,0.375,0.875,1.25,16.0,8.0,0.121,0.7,0.134,-0.013%,0.10%,0.93,1.3,3.0,2.0,"HR,2B"
Brandon Lowe PH-2B,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.276,0.354,0.586,0.94,10.0,5.0,0.121,0.71,0.121,0.000%,0.10%,0.94,2.5,1.0,0.0,2B
Yandy Díaz 3B,4.0,1.0,2.0,2.0,1.0,1.0,5.0,0.228,0.371,0.263,0.635,22.0,12.0,0.07,0.77,0.118,-0.048%,0.06%,1.01,1.4,0.0,2.0,
Austin Meadows LF,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.241,0.313,0.414,0.726,25.0,16.0,-0.061,0.61,0.005,-0.066%,-0.05%,0.81,-1.1,0.0,0.0,
Jose Martinez DH,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.25,0.353,0.455,0.807,12.0,4.0,-0.02,0.57,0.015,-0.035%,-0.02%,0.76,-0.2,,,
Yoshi Tsutsugo PH-DH,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.152,0.278,0.239,0.517,5.0,3.0,-0.02,0.32,0.0,-0.020%,-0.02%,0.42,-1.1,,,
Hunter Renfroe RF,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.163,0.281,0.347,0.628,14.0,9.0,-0.05,0.61,0.026,-0.076%,-0.04%,0.81,0.7,4.0,0.0,2B
Ji-Man Choi 1B,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.196,0.309,0.348,0.657,19.0,16.0,-0.064,0.49,0.0,-0.064%,-0.05%,0.65,-1.1,6.0,0.0,
Willy Adames SS,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.255,0.352,0.362,0.714,19.0,10.0,0.027,0.42,0.04,-0.013%,0.02%,0.56,0.0,1.0,5.0,
Manuel Margot CF,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.22,0.289,0.341,0.63,8.0,6.0,0.087,0.78,0.135,-0.049%,0.07%,1.04,0.9,3.0,0.0,2B
Mike Zunino C,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.088,0.225,0.206,0.431,22.0,13.0,-0.035,0.67,0.011,-0.046%,-0.03%,0.89,-0.5,9.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Kittredge P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Curtiss P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Alvarado P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Thompson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Diego Castillo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aaron Loup P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nick Anderson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,8.0,9.0,7.0,6.0,9.0,42.0,0.25,0.357,0.444,0.802,172.0,102.0,0.176,0.62,0.605,-0.430%,0.14%,0.81,2.8,27.0,10.0,
