Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Zack Godley facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BSFBX",O,TBR,Austin Meadows,Zack Godley,-2%,48%,Flyball: CF (Deep CF-RF)
t1,0-0,1,---,"3,(1-1) CBX",,TBR,Brandon Lowe,Zack Godley,2%,50%,Single to RF (Ground Ball)
t1,0-0,1,1--,"1,(0-0) X",,TBR,Yandy Díaz,Zack Godley,6%,56%,Single to 1B (Ground Ball); Lowe to 3B
t1,0-0,1,1-3,"6,(3-2) BBSFBB",,TBR,Ji-Man Choi,Zack Godley,3%,59%,Walk; Díaz to 2B
t1,0-0,1,123,"1,(0-0) X",RO,TBR,Joey Wendle,Zack Godley,1%,60%,Groundout: 1B unassisted; Lowe Scores; Díaz to 3B; Choi to 2B
t1,1-0,2,-23,"2,(1-0) BX",O,TBR,Yoshi Tsutsugo,Zack Godley,-5%,54%,Flyball: CF (CF-RF)
,,,,,,,,,"1 run, 2 hits, 0 errors, 2 LOB. Rays 1, Red Sox 0.","1 run, 2 hits, 0 errors, 2 LOB. Rays 1, Red Sox 0.","1 run, 2 hits, 0 errors, 2 LOB. Rays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Blake Snell facing 1-2-3"
b1,0-1,0,---,"10,(3-2) CBSBFFFBFX",,BOS,Kevin Pillar,Blake Snell,-4%,51%,Single to LF (Line Drive to Short LF Line)
b1,0-1,0,1--,"2,(1-0) BX",OO,BOS,Rafael Devers,Blake Snell,8%,59%,Ground Ball Double Play: 2B-SS-1B (Deep 2B)
b1,0-1,2,---,"2,(1-0) BX",O,BOS,J.D. Martinez,Blake Snell,1%,60%,Groundout: 1B unassisted (Weak 1B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 0."
"Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9","Top of the 2nd, Rays Batting, Ahead 1-0, Red Sox' Zack Godley facing 7-8-9"
t2,1-0,0,---,"2,(0-1) CX",R,TBR,Willy Adames,Zack Godley,9%,69%,Home Run (Line Drive to Deep CF-RF)
t2,2-0,0,---,"6,(2-2) CBBSFS",O,TBR,Kevin Kiermaier,Zack Godley,-2%,67%,Strikeout Swinging
t2,2-0,1,---,"5,(2-2) CBBCS",O,TBR,Michael Perez,Zack Godley,-1%,65%,Strikeout Swinging
t2,2-0,2,---,"4,(2-1) BCBX",,TBR,Austin Meadows,Zack Godley,1%,66%,Single to CF (Fly Ball to Deep RF)
t2,2-0,2,1--,"1,(0-0) X",RR,TBR,Brandon Lowe,Zack Godley,14%,81%,Home Run (Line Drive to Deep RF); Meadows Scores
t2,4-0,2,---,"4,(1-2) CFBX",O,TBR,Yandy Díaz,Zack Godley,-1%,80%,Lineout: RF (Deep RF Line)
,,,,,,,,,"3 runs, 3 hits, 0 errors, 0 LOB. Rays 4, Red Sox 0.","3 runs, 3 hits, 0 errors, 0 LOB. Rays 4, Red Sox 0.","3 runs, 3 hits, 0 errors, 0 LOB. Rays 4, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-4, Rays' Blake Snell facing 4-5-6"
b2,0-4,0,---,"1,(0-0) X",O,BOS,Xander Bogaerts,Blake Snell,2%,82%,Groundout: 3B-1B (Deep SS-3B Hole)
b2,0-4,1,---,"6,(2-2) CBBSFT",O,BOS,Christian Vazquez,Blake Snell,1%,84%,Strikeout Swinging
b2,0-4,2,---,"3,(2-0) BBX",,BOS,Michael Chavis,Blake Snell,-1%,83%,Single to 3B (Ground Ball to SS-3B Hole)
b2,0-4,2,1--,"4,(1-2) CC*B>B",,BOS,Alex Verdugo,Blake Snell,-1%,82%,Chavis Steals 2B
b2,0-4,2,-2-,"6,(2-2) CC*B>B.F*S",O,BOS,Alex Verdugo,Blake Snell,3%,84%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 4, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 4, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 4, Red Sox 0."
"Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6","Top of the 3rd, Rays Batting, Ahead 4-0, Red Sox' Zack Godley facing 4-5-6"
t3,4-0,0,---,"5,(2-2) CBSBX",,TBR,Ji-Man Choi,Zack Godley,3%,87%,Double to RF (Line Drive to Deep RF Line)
t3,4-0,0,-2-,"3,(0-2) CFS",O,TBR,Joey Wendle,Zack Godley,-2%,85%,Strikeout Swinging
t3,4-0,1,-2-,"1,(0-0) X",RR,TBR,Yoshi Tsutsugo,Zack Godley,7%,92%,Home Run (Line Drive to Deep RF); Choi Scores
t3,6-0,1,---,"3,(1-1) CBX",O,TBR,Willy Adames,Zack Godley,0%,92%,Foul Popfly: C (Behind Home)
t3,6-0,2,---,"2,(1-0) BX",,TBR,Kevin Kiermaier,Zack Godley,0%,92%,Single to LF (Ground Ball)
t3,6-0,2,1--,"4,(1-2) BCCX",O,TBR,Michael Perez,Zack Godley,-1%,92%,Popfly: C (Front of Home)
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Rays 6, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Rays 6, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Rays 6, Red Sox 0."
