0,1,2
1.0,Steven Souza Jr.,RF
2.0,Corey Dickerson,LF
3.0,Evan Longoria,3B
4.0,Logan Morrison,1B
5.0,Rickie Weeks,DH
6.0,Brad Miller,2B
7.0,Tim Beckham,SS
8.0,Kevin Kiermaier,CF
9.0,Jesus Sucre,C
,Matt Andriese,P
