Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.35,0.437,0.665,1.102,24.0,12.0,0.01,0.74,0.08,-0.070%,0%,0.06,-0.3,2.0,0.0,2B
Andrew Benintendi LF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.297,0.379,0.498,0.877,13.0,7.0,-0.017,0.94,0.037,-0.054%,0%,0.07,-0.3,0.0,0.0,
Mitch Moreland 1B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.257,0.323,0.468,0.791,15.0,10.0,0.047,1.03,0.095,-0.049%,0.00%,0.08,0.5,11.0,0.0,2B
J.D. Martinez DH,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.333,0.403,0.661,1.063,17.0,10.0,0.056,0.77,0.086,-0.030%,0.00%,0.06,1.4,,,
Xander Bogaerts SS,4.0,1.0,3.0,2.0,0.0,0.0,4.0,0.28,0.355,0.518,0.873,20.0,13.0,0.231,1.07,0.265,-0.034%,0.01%,0.08,3.0,1.0,1.0,"3B,2·2B"
Ian Kinsler 2B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.242,0.308,0.405,0.713,12.0,5.0,-0.046,1.04,0.032,-0.078%,-0.00%,0.08,-1.0,2.0,4.0,
Eduardo Nunez 3B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.259,0.285,0.373,0.658,12.0,7.0,0.011,1.07,0.073,-0.063%,0%,0.08,-0.4,2.0,5.0,
Blake Swihart C,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.218,0.279,0.294,0.573,10.0,7.0,-0.082,0.83,0.0,-0.082%,-0.00%,0.06,-1.0,7.0,2.0,
Jackie Bradley Jr. CF,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.222,0.307,0.391,0.698,8.0,7.0,0.105,0.58,0.135,-0.030%,0.01%,0.04,0.8,2.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,35.0,7.0,11.0,6.0,2.0,2.0,37.0,0.314,0.351,0.514,0.866,131.0,78.0,0.315,0.89,0.803,-0.490%,0.01%,0.07,2.8,27.0,13.0,
