Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mallex Smith RF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.301,0.374,0.426,0.8,12.0,6.0,0.011,0.84,0.06,-0.049%,0%,0.04,0.4,3.0,0.0,
Matt Duffy 3B,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.294,0.353,0.373,0.726,15.0,9.0,-0.081,1.1,0.046,-0.128%,-0.00%,0.06,-0.7,0.0,3.0,"HBP,GDP"
Tommy Pham LF,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.246,0.335,0.395,0.73,20.0,10.0,-0.085,1.07,0.012,-0.098%,-0.00%,0.05,-0.9,2.0,0.0,
C.J. Cron 1B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.248,0.316,0.468,0.784,16.0,10.0,-0.034,0.9,0.035,-0.069%,-0.00%,0.04,-0.4,8.0,0.0,2B
Joey Wendle 2B,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.295,0.344,0.421,0.765,15.0,11.0,0.152,1.08,0.197,-0.045%,0.01%,0.06,1.2,2.0,3.0,2·2B
Carlos Gomez DH,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.217,0.31,0.351,0.661,8.0,5.0,0.056,0.79,0.073,-0.017%,0.00%,0.04,0.7,,,
Jake Bauers PH-DH,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.219,0.329,0.434,0.763,12.0,7.0,-0.063,1.11,0.0,-0.063%,-0.00%,0.06,-0.6,,,
Kevin Kiermaier CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.178,0.246,0.291,0.537,10.0,7.0,-0.036,0.97,0.059,-0.095%,-0.00%,0.05,-0.6,4.0,0.0,CS
Willy Adames SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.245,0.306,0.387,0.692,19.0,11.0,-0.108,1.1,0.0,-0.108%,-0.00%,0.06,-1.0,3.0,3.0,
Michael Perez C,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.289,0.327,0.422,0.749,15.0,7.0,0.003,0.68,0.033,-0.030%,0%,0.04,-0.0,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ryne Stanek P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Yonny Chirinos P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Diego Castillo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,3.0,7.0,3.0,2.0,7.0,35.0,0.219,0.286,0.313,0.598,142.0,83.0,-0.185,0.94,0.515,-0.702%,-0.01%,0.05,-1.8,24.0,9.0,
