Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.269,0.343,0.462,0.805,13.0,7.0,-0.02,0.45,0.019,-0.039%,-0.02%,0.69,-0.3,2.0,1.0,2B
Brock Holt 2B,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.21,0.296,0.226,0.522,15.0,9.0,-0.01,0.48,0.026,-0.035%,-0.01%,0.74,-0.6,4.0,3.0,
Andrew Benintendi LF,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.268,0.351,0.419,0.77,10.0,5.0,0.189,0.58,0.192,-0.003%,0.17%,0.88,2.0,0.0,1.0,"HR,SB,IW"
Eduardo Nunez SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.32,0.346,0.456,0.802,18.0,10.0,-0.056,0.52,0.0,-0.056%,-0.05%,0.78,-1.2,0.0,3.0,
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.35,0.422,0.625,1.047,14.0,11.0,-0.04,0.36,0.0,-0.040%,-0.04%,0.55,-0.8,1.0,1.0,
Chris Young DH,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.24,0.324,0.383,0.706,14.0,8.0,-0.039,0.5,0.0,-0.039%,-0.04%,0.76,-0.7,,,
Mitch Moreland 1B,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.245,0.333,0.431,0.764,13.0,8.0,0.023,0.37,0.036,-0.013%,0.02%,0.57,0.1,12.0,0.0,2B
Christian Vazquez C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.28,0.316,0.385,0.701,8.0,4.0,-0.028,0.51,0.009,-0.037%,-0.03%,0.78,-0.1,8.0,2.0,
Jackie Bradley Jr. CF,3.0,1.0,1.0,2.0,0.0,2.0,3.0,0.261,0.332,0.438,0.77,16.0,10.0,0.135,0.6,0.154,-0.019%,0.12%,0.92,1.1,0.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,30.0,4.0,5.0,4.0,2.0,8.0,32.0,0.167,0.219,0.433,0.652,121.0,72.0,0.154,0.49,0.436,-0.281%,0.14%,0.74,-0.4,27.0,14.0,
