Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Tim Anderson SS,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.237,0.258,0.362,0.62,13.0,11.0,0.017,1.19,0.132,-0.115%,0%,0.0,0.2,0.0,3.0,HR
Tyler Saladino 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.203,0.288,0.259,0.548,13.0,7.0,-0.072,0.92,0.012,-0.084%,0%,0.0,-0.8,0.0,0.0,
José Abreu 1B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.293,0.35,0.514,0.864,12.0,9.0,-0.065,0.78,0.019,-0.084%,0%,0.0,-0.7,5.0,1.0,GDP
Kevan Smith C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.27,0.295,0.351,0.646,14.0,11.0,-0.084,0.79,0.0,-0.084%,0%,0.0,-1.0,8.0,0.0,
Leury Garcia RF,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.284,0.338,0.447,0.785,16.0,11.0,-0.062,0.87,0.04,-0.102%,0%,0.0,-0.8,0.0,0.0,HBP
Yoan Moncada 2B,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.146,0.305,0.271,0.576,14.0,11.0,-0.037,0.82,0.027,-0.064%,0%,0.0,-0.4,0.0,1.0,
Nicky Delmonico LF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.368,0.429,0.579,1.008,20.0,11.0,0.029,0.69,0.056,-0.026%,0%,0.0,0.2,7.0,0.0,
Adam Engel CF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.2,0.273,0.307,0.58,10.0,7.0,-0.055,1.21,0.02,-0.075%,0%,0.0,-0.5,3.0,0.0,
Alen Hanson DH,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.237,0.275,0.338,0.613,11.0,8.0,-0.019,1.24,0.045,-0.065%,0%,0.0,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
James Shields P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Chris Beck P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Derek Holland P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gregory Infante P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,1.0,8.0,1.0,1.0,10.0,34.0,0.25,0.294,0.344,0.638,123.0,86.0,-0.348,0.93,0.351,-0.699%,0.00%,0.0,-4.0,24.0,5.0,
