Inning,Win Pct
1,0.5
2,0.53
3,0.5
4,0.47
5,0.45
6,0.42
7,0.45
8,0.43
9,0.41
10,0.5
11,0.48
12,0.46
13,0.47
14,0.49
15,0.52
16,0.69
17,0.65
18,0.68
19,0.7
20,0.71
21,0.74
22,0.71
23,0.68
24,0.67
25,0.69
26,0.71
27,0.73
28,0.71
29,0.69
30,0.68
31,0.71
32,0.73
33,0.75
34,0.73
35,0.72
36,0.71
37,0.65
38,0.7
39,0.65
40,0.56
41,0.44
42,0.55
43,0.42
44,0.5
45,0.55
46,0.63
47,0.55
48,0.49
49,0.66
50,0.6
51,0.64
52,0.67
53,0.69
54,0.66
55,0.69
56,0.66
57,0.68
58,0.63
59,0.68
60,0.63
61,0.69
62,0.74
63,0.78
64,0.74
65,0.76
66,0.78
67,0.68
68,0.75
69,0.8
70,0.83
71,0.92
72,0.91
73,0.92
74,0.93
75,0.99
76,0.99
77,0.99
78,0.99
79,0.99
80,0.98
81,0.99
82,1.0
83,1.0
