0,1,2
1.0,George Springer,CF
2.0,Jose Altuve,2B
3.0,Alex Bregman,3B
4.0,Yuli Gurriel,1B
5.0,Tyler White,DH
6.0,Marwin Gonzalez,LF
7.0,Carlos Correa,SS
8.0,Martín Maldonado,C
9.0,Josh Reddick,RF
,Justin Verlander,P
