Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.2,0.304,0.25,0.554,12.0,7.0,-0.136,1.73,0.05,-0.186,-2.26%,45.17,-0.6,1.0,1.0,
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.222,0.364,0.278,0.641,17.0,10.0,-0.188,1.76,0.0,-0.188,-2.90%,45.9,-1.4,0.0,0.0,
J.D. Martinez DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.294,0.391,0.471,0.862,20.0,11.0,-0.075,1.21,0.019,-0.095,-1.30%,31.6,-0.3,,,
Xander Bogaerts SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.286,0.304,0.429,0.733,11.0,9.0,-0.118,0.94,0.01,-0.128,-1.80%,24.48,-0.8,2.0,4.0,GDP
Steve Pearce 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.313,0.389,0.313,0.701,20.0,14.0,-0.003,0.86,0.052,-0.055,-0.05%,22.59,-0.3,4.0,0.0,
Brock Holt 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.4,0.4,1.0,1.4,19.0,14.0,-0.122,1.23,0.0,-0.122,-2.04%,32.06,-1.1,10.0,1.0,
Eduardo Núñez 3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.143,0.25,0.214,0.464,13.0,8.0,0.093,0.9,0.106,-0.013,1.57%,23.44,0.3,0.0,2.0,
Jackie Bradley Jr. CF,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.143,0.333,0.214,0.548,11.0,5.0,0.121,2.67,0.211,-0.089,1.85%,69.79,0.9,1.0,0.0,
Sandy León C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-0.019,0.74,0.0,-0.019,-0.31%,19.32,-0.2,5.0,1.0,
Mitch Moreland PH,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333,0.5,0.333,0.833,6.0,2.0,0.126,3.79,0.126,0.0,1.98%,98.97,1.0,,,
Christian Vázquez PR-C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.364,0.6,0.964,4.0,3.0,-0.053,1.83,0.0,-0.053,-0.88%,47.79,-0.2,4.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,2.0,3.0,1.0,4.0,11.0,34.0,0.1,0.206,0.1,0.306,137.0,86.0,-0.374,1.48,0.574,-0.948,-6.14%,38.65,-2.8,27.0,11.0,
