0,1,2
1.0,Enrique Hernandez,CF
2.0,Rafael Devers,3B
3.0,J.D. Martinez,LF
4.0,Xander Bogaerts,SS
5.0,Christian Vazquez,DH
6.0,Hunter Renfroe,RF
7.0,Christian Arroyo,2B
8.0,Bobby Dalbec,1B
9.0,Kevin Plawecki,C
,Nathan Eovaldi,P
