Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Tim Anderson SS,4.0,2.0,3.0,0.0,0.0,1.0,4.0,0.364,0.364,0.576,0.939,19.0,13.0,0.048,0.54,0.063,-0.016,0.03%,0.55,1.2,1.0,2.0,"2B,2·SB"
Adam Eaton RF,4.0,0.0,2.0,3.0,0.0,1.0,4.0,0.268,0.379,0.482,0.861,14.0,10.0,-0.011,0.55,0.03,-0.041,-0.01%,0.55,1.3,2.0,0.0,2·2B
Luis Robert CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.284,0.329,0.463,0.791,7.0,7.0,0.064,0.54,0.091,-0.027,0.04%,0.54,-0.1,1.0,0.0,2B
José Abreu 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.188,0.293,0.313,0.606,14.0,12.0,-0.05,0.43,0.0,-0.05,-0.03%,0.43,-1.2,6.0,0.0,
Yasmani Grandal C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.139,0.311,0.278,0.589,13.0,10.0,-0.04,0.46,0.0,-0.04,-0.02%,0.47,-0.8,8.0,0.0,
Zack Collins C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.129,0.206,0.258,0.464,4.0,3.0,-0.001,0.04,0.0,-0.001,-0.00%,0.04,-0.2,1.0,0.0,
Yermín Mercedes DH-P,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.421,0.459,0.702,1.161,14.0,10.0,-0.017,0.2,0.002,-0.019,-0.01%,0.2,-0.4,0.0,0.0,
Danny Mendick P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.524,0.375,0.899,,,,,,,,,,0.0,0.0,
Jake Lamb 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.077,0.25,0.077,0.327,11.0,10.0,-0.016,0.16,0.0,-0.016,-0.01%,0.16,-0.8,0.0,5.0,
Leury Garcia LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.171,0.19,0.22,0.41,21.0,14.0,-0.004,0.13,0.006,-0.01,-0.00%,0.13,-0.2,1.0,0.0,
Nick Madrigal 2B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.3,0.357,0.38,0.737,12.0,9.0,0.016,0.16,0.024,-0.008,0.01%,0.16,0.2,4.0,2.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
Lucas Giolito P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Zack Burdi P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
José Ruiz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,4.0,9.0,4.0,0.0,12.0,36.0,0.25,0.25,0.417,0.667,129.0,98.0,-0.011,0.32,0.216,-0.228,-0.01%,0.32,-1.0,24.0,9.0,
