0,1,2
1.0,Tim Anderson,SS
2.0,Adam Eaton,RF
3.0,Luis Robert,CF
4.0,José Abreu,1B
5.0,Yasmani Grandal,C
6.0,Yermín Mercedes,DH
7.0,Jake Lamb,3B
8.0,Leury Garcia,LF
9.0,Nick Madrigal,2B
,Lucas Giolito,P
