Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"6,(3-2) CBBTBS",O,TBR,Matt Duffy,Eduardo Rodriguez,2%,52%,Strikeout Swinging
t1,0-0,1,---,"6,(2-2) BBCFFC",O,TBR,Kevin Kiermaier,Eduardo Rodriguez,2%,54%,Strikeout Looking
t1,0-0,2,---,"9,(3-2) BFBBFFFFS",O,TBR,Carlos Gomez,Eduardo Rodriguez,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Andrew Kittredge facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Mookie Betts,Andrew Kittredge,6%,61%,Double to CF (Fly Ball to Deep LF-CF)
b1,0-0,0,-2-,"2,(0-1) CX",O,BOS,Andrew Benintendi,Andrew Kittredge,-1%,59%,Groundout: 2B-1B (2B-1B); Betts to 3B
b1,0-0,1,--3,"7,(3-2) FBB*BFFX",RO,BOS,Hanley Ramirez,Andrew Kittredge,2%,61%,Groundout: SS-1B (Weak SS); Betts Scores
b1,1-0,2,---,"4,(1-2) FFBX",O,BOS,J.D. Martinez,Andrew Kittredge,-1%,60%,Lineout: RF (Deep RF)
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1."
"Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Eduardo Rodriguez facing 4-5-6"
t2,0-1,0,---,"5,(3-1) BBBCX",R,TBR,C.J. Cron,Eduardo Rodriguez,-10%,50%,Home Run (Fly Ball to Deep CF)
t2,1-1,0,---,"5,(2-2) CBCBC",O,TBR,Daniel Robertson,Eduardo Rodriguez,2%,52%,Strikeout Looking
t2,1-1,1,---,"5,(2-2) SFBBC",O,TBR,Brad Miller,Eduardo Rodriguez,2%,54%,Strikeout Looking
t2,1-1,2,---,"2,(0-1) CX",O,TBR,Jesus Sucre,Eduardo Rodriguez,1%,55%,Groundout: SS-1B
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 1, Red Sox 1."
"Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 1-1, Rays' Andrew Kittredge facing 5-6-7"
b2,1-1,0,---,"5,(1-2) CBFFX",,BOS,Xander Bogaerts,Andrew Kittredge,4%,59%,Single to LF (Line Drive to LF-CF)
b2,1-1,0,1--,"1,(0-0) X",O,BOS,Mitch Moreland,Andrew Kittredge,-3%,55%,Flyball: RF (Deep CF-RF)
b2,1-1,1,1--,"6,(3-2) BB1BFC>X",O,BOS,Eduardo Nunez,Andrew Kittredge,-3%,52%,Flyball: RF (Short RF)
