Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jordan Montgomery,5.0,4,3,3,2,3,2,4.0,20,77,44,24,7,13,5,10,5,0,48.0,,,-0.072,0.63,-0.09%,1.37,-0.2
Chad Green,1.1,1,2,2,2,1,0,2.25,7,31,19,12,2,5,1,3,1,0,,0.0,0.0,-0.005,0.89,-0.01%,1.94,0.1
"Tommy Kahnle, BS (6), L (2-4)",0.2,3,2,2,1,0,0,2.61,6,24,15,9,4,2,3,2,0,0,,2.0,2.0,-0.538,3.46,-0.70%,7.5,-3.0
Aroldis Chapman,1.0,2,2,2,1,1,0,4.29,6,23,15,9,1,5,2,2,1,0,,0.0,0.0,-0.101,0.52,-0.13%,1.13,-1.4
Team Totals,8.0,10,9,9,6,5,2,10.12,39,155,93,54,14,25,11,17,7,0,48.0,2.0,2.0,-0.716,1.08,-0.93%,2.34,-4.6
