0,1,2
1.0,Ronald Acuna Jr.,RF
2.0,Freddie Freeman,1B
3.0,Ozzie Albies,2B
4.0,Austin Riley,3B
5.0,Dansby Swanson,SS
6.0,Pablo Sandoval,DH
7.0,Guillermo Heredia,LF
8.0,Ender Inciarte,CF
9.0,William Contreras,C
,Drew Smyly,P
