Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.255,0.306,0.428,0.733,18.0,10.0,-0.085,0.8,0.0,-0.085%,-0.07%,1.03,-0.9,1.0,0.0,
Alex Verdugo LF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.292,0.353,0.456,0.809,18.0,11.0,0.073,1.28,0.126,-0.052%,0.06%,1.66,0.1,3.0,0.0,
J.D. Martinez DH,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.324,0.398,0.577,0.975,10.0,6.0,0.024,0.86,0.06,-0.036%,0.02%,1.11,-0.0,,,
Xander Bogaerts SS,2.0,3.0,0.0,1.0,2.0,0.0,4.0,0.339,0.401,0.588,0.989,19.0,8.0,0.07,1.0,0.094,-0.024%,0.05%,1.29,0.8,1.0,2.0,
Rafael Devers 3B,4.0,2.0,2.0,3.0,0.0,1.0,4.0,0.278,0.352,0.602,0.954,14.0,12.0,0.386,1.12,0.407,-0.021%,0.30%,1.45,2.8,3.0,1.0,"HR,2B"
Hunter Renfroe RF,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.225,0.263,0.394,0.658,12.0,9.0,0.006,0.62,0.094,-0.089%,0.00%,0.8,0.9,2.0,0.0,"HR,2B"
Bobby Dalbec 1B,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.255,0.385,0.64,9.0,7.0,-0.047,0.89,0.0,-0.047%,-0.04%,1.14,-0.4,2.0,0.0,
Danny Santana PH-1B,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.214,0.353,0.786,1.139,13.0,7.0,0.02,1.06,0.02,0.000%,0.01%,1.36,0.9,4.0,0.0,
Christian Vazquez C,3.0,0.0,1.0,3.0,0.0,1.0,4.0,0.252,0.298,0.361,0.659,9.0,7.0,0.106,1.07,0.159,-0.053%,0.08%,1.38,1.4,9.0,0.0,"SB,SF"
Christian Arroyo 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.26,0.316,0.356,0.673,16.0,12.0,-0.061,0.54,0.0,-0.061%,-0.05%,0.7,-1.2,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nick Pivetta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,9.0,7.0,9.0,3.0,7.0,36.0,0.219,0.278,0.469,0.747,138.0,89.0,0.492,0.93,0.96,-0.468%,0.38%,1.2,4.5,27.0,4.0,
