Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Atlanta Braves,2,1,0,0,1,0,0,0,1,5,9,1
via Sports Logos.net About logos,Boston Red Sox,0,1,0,2,0,4,0,2,X,9,7,0
WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3),WP: Nick Pivetta (6-0) • LP: Drew Smyly (2-3)
