Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.267,0.382,0.45,0.832,22.0,14.0,0.0,0.98,0.08,-0.081%,0%,1.16,-0.5,3.0,0.0,
Christian Vazquez DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.276,0.322,0.459,0.781,18.0,10.0,-0.009,0.96,0.056,-0.065%,-0.01%,1.13,-0.3,,,
Xander Bogaerts SS,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.291,0.374,0.516,0.89,20.0,10.0,0.015,0.94,0.088,-0.073%,0.01%,1.11,0.3,0.0,3.0,
Michael Chavis 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.247,0.333,0.453,0.786,16.0,13.0,-0.159,1.11,0.0,-0.159%,-0.11%,1.3,-1.8,8.0,0.0,
Eduardo Nunez 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.221,0.239,0.301,0.54,17.0,11.0,-0.148,1.26,0.0,-0.148%,-0.10%,1.48,-1.7,2.0,3.0,
Sam Travis LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.211,0.211,0.211,0.421,18.0,10.0,-0.028,0.79,0.036,-0.065%,-0.02%,0.93,-0.4,1.0,1.0,
Jackie Bradley Jr. CF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.196,0.298,0.333,0.631,14.0,10.0,0.013,0.89,0.111,-0.097%,0.01%,1.05,-0.2,0.0,0.0,"2B,CS"
Sandy Leon C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.226,0.3,0.355,0.655,16.0,10.0,-0.08,0.76,0.021,-0.101%,-0.06%,0.89,-0.3,11.0,0.0,
Marco Hernandez 2B,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.444,0.444,0.667,1.111,15.0,9.0,0.053,0.83,0.095,-0.042%,0.04%,0.98,0.6,2.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Colten Brewer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,1.0,8.0,1.0,2.0,12.0,37.0,0.229,0.27,0.257,0.527,156.0,97.0,-0.343,0.94,0.487,-0.831%,-0.24%,1.11,-4.3,27.0,10.0,
