0,1,2
1.0,Mookie Betts,RF
2.0,Rafael Devers,3B
3.0,Xander Bogaerts,SS
4.0,J.D. Martinez,DH
5.0,Michael Chavis,2B
6.0,Brock Holt,LF
7.0,Steve Pearce,1B
8.0,Jackie Bradley Jr.,CF
9.0,Christian Vazquez,C
,David Price,P
