Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
t4,0-0,2,-23,"4,(1-2) FB.CX",RR,BAL,Maikel Franco,Tanner Houck,18%,69%,Single to CF (Ground Ball thru SS-2B); Ruiz Scores; Hays Scores/unER
b9,2-4,0,1--,"6,(3-2) FS*B*BBB",,BOS,Bobby Dalbec,Cesar Valdez,-14%,65%,Walk; Gonzalez to 2B
b9,2-4,0,12-,"6,(3-2) *BCBBSS",O,BOS,Franchy Cordero,Cesar Valdez,13%,78%,Strikeout Swinging
b5,1-3,2,12-,"2,(0-1) FX",R,BOS,J.D. Martinez,Matt Harvey,-12%,58%,Single to P (Ground Ball); Plawecki Scores; Hernandez to 2B
b9,2-4,1,12-,"1,(0-0) .X",O,BOS,Christian Vazquez,Cesar Valdez,12%,90%,Lineout: LF
