0,1,2
1.0,Mookie Betts,RF
2.0,Rafael Devers,3B
3.0,Xander Bogaerts,SS
4.0,J.D. Martinez,DH
5.0,Andrew Benintendi,LF
6.0,Christian Vazquez,1B
7.0,Brock Holt,2B
8.0,Sandy Leon,C
9.0,Jackie Bradley Jr.,CF
,Chris Sale,P
