Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Chris Sale, L (3-9)",4.2,7,5,5,1,7,1,4.27,22,92,57,31,14,12,6,7,6,0,36.0,,,-0.245,0.99,-0.15%,1.02,-2.5
Heath Hembree,0.1,0,0,0,0,1,0,2.61,2,10,6,2,2,2,0,0,0,0,,1.0,0.0,0.018,0.69,0.01%,0.71,0.4
Colten Brewer,1.0,0,0,0,2,1,0,4.58,5,21,9,5,2,2,1,1,0,0,,0.0,0.0,0.02,0.42,0.01%,0.43,0.6
Steven Wright,0.1,3,3,3,0,0,2,8.53,4,17,10,6,2,2,1,3,0,0,,0.0,0.0,-0.082,0.28,-0.05%,0.28,-2.0
Marcus Walden,0.2,1,1,1,1,0,0,3.88,4,26,17,14,0,3,2,1,0,0,,1.0,1.0,-0.025,0.07,-0.02%,0.07,-1.4
Ryan Brasier,1.0,1,1,1,0,0,0,3.72,4,9,8,4,3,1,1,3,0,0,,0.0,0.0,-0.002,0.01,-0.00%,0.01,-0.4
Hector Velazquez,1.0,2,1,1,0,3,1,5.6,5,23,14,6,2,6,1,1,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,-0.4
Team Totals,9.0,14,11,11,4,12,4,11.0,46,198,121,68,25,28,12,16,6,0,36.0,2.0,1.0,-0.316,0.57,-0.20%,0.6,-5.7
