Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Rick Porcello,6.2,5,2,2,0,6,0,4.69,25,101,67,38,6,23,6,13,4,0,62.0,,,0.245,0.93,0.12%,0.74,1.8
"Brandon Workman, BS (2)",1.1,0,1,0,1,2,0,1.76,7,17,12,4,3,5,2,1,0,0,,1.0,0.0,-0.063,2.83,-0.03%,2.26,-0.2
"Matt Barnes, W (3-1)",1.0,0,0,0,1,2,0,3.62,4,18,9,5,3,1,1,0,0,0,,0.0,0.0,0.154,2.39,0.07%,1.91,0.6
Team Totals,9.0,5,3,2,2,10,0,2.0,36,136,88,47,12,29,9,14,4,0,62.0,1.0,0.0,0.336,1.52,0.16%,1.21,2.3
