Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Lance Lynn,6.0,6,3,3,1,8,0,4.4,24,100,64,30,12,22,6,9,4,0,55.0,,,0.015,1.04,0.01%,1.09,0.5
Brett Martin,1.2,2,0,0,1,3,0,5.4,8,26,17,6,6,5,2,2,1,0,,0.0,0.0,0.075,1.39,0.05%,1.45,0.7
"Jesse Chavez, L (2-2)",0.1,2,1,1,2,0,0,3.62,5,17,6,4,1,1,1,2,1,0,,2.0,0.0,-0.253,2.42,-0.16%,2.53,-2.4
Team Totals,8.0,10,4,4,4,11,0,4.5,37,143,87,40,19,28,9,13,6,0,55.0,2.0,0.0,-0.163,1.32,-0.10%,1.38,-1.2
