Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shin-Soo Choo DH,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.284,0.376,0.508,0.885,15.0,9.0,-0.024,1.21,0.062,-0.086%,-0.01%,1.26,-0.5,,,HBP
Delino DeShields CF,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.225,0.343,0.3,0.643,12.0,9.0,0.134,1.31,0.196,-0.062%,0.08%,1.37,0.3,1.0,0.0,SH
Elvis Andrus SS,3.0,1.0,2.0,1.0,0.0,0.0,4.0,0.307,0.344,0.466,0.81,13.0,9.0,0.038,1.22,0.05,-0.012%,0.02%,1.28,0.2,2.0,1.0,"2B,SF"
Nomar Mazara RF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.266,0.32,0.443,0.762,9.0,6.0,-0.015,2.13,0.067,-0.082%,-0.01%,2.23,0.0,3.0,0.0,"2B,SB,IW"
Hunter Pence LF,4.0,0.0,1.0,2.0,0.0,2.0,4.0,0.283,0.343,0.583,0.926,23.0,15.0,-0.04,2.1,0.151,-0.191%,-0.03%,2.19,0.6,0.0,0.0,2B
Asdrubal Cabrera 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.256,0.339,0.449,0.788,19.0,13.0,-0.139,1.28,0.0,-0.139%,-0.09%,1.34,-0.9,0.0,1.0,
Rougned Odor 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.178,0.25,0.33,0.58,13.0,8.0,-0.08,1.2,0.025,-0.105%,-0.05%,1.25,-0.6,2.0,2.0,
Ronald Guzman 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.222,0.293,0.46,0.753,17.0,9.0,-0.016,1.4,0.071,-0.087%,-0.01%,1.46,-0.4,5.0,0.0,
Jeff Mathis C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.146,0.212,0.194,0.407,7.0,5.0,-0.027,0.5,0.0,-0.027%,-0.02%,0.53,-0.2,10.0,1.0,
Danny Santana PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297,0.335,0.486,0.822,3.0,2.0,-0.058,2.18,0.0,-0.058%,-0.04%,2.28,-0.3,,,
Tim Federowicz C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.308,0.5,0.808,5.0,3.0,-0.11,3.71,0.0,-0.110%,-0.07%,3.88,-0.4,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Lance Lynn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brett Martin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jesse Chavez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,3.0,5.0,3.0,2.0,10.0,36.0,0.161,0.229,0.258,0.487,136.0,88.0,-0.337,1.52,0.622,-0.959%,-0.21%,1.59,-2.3,24.0,5.0,
