Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,1.0,2.0,0.0,2.0,1.0,5.0,0.341,0.432,0.629,1.061,27.0,14.0,0.165,1.13,0.194,-0.029%,0.01%,0.07,1.5,2.0,0.0,2B
Andrew Benintendi LF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.293,0.372,0.481,0.853,20.0,12.0,-0.001,1.8,0.135,-0.136%,0%,0.11,-0.0,1.0,0.0,
J.D. Martinez DH,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.332,0.403,0.633,1.036,13.0,11.0,-0.318,1.84,0.0,-0.318%,-0.01%,0.11,-2.3,,,GDP
Xander Bogaerts SS,4.0,1.0,3.0,2.0,0.0,1.0,4.0,0.285,0.356,0.524,0.88,13.0,10.0,0.12,1.16,0.148,-0.029%,0.00%,0.07,1.7,1.0,5.0,HR
Mitch Moreland 1B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.247,0.32,0.447,0.767,18.0,14.0,-0.07,1.26,0.043,-0.113%,-0.00%,0.07,-0.8,5.0,1.0,2B
Ian Kinsler 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.249,0.309,0.401,0.71,16.0,11.0,-0.11,1.02,0.0,-0.110%,-0.00%,0.06,-1.2,6.0,1.0,
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.239,0.296,0.416,0.712,16.0,10.0,-0.096,0.89,0.0,-0.096%,-0.00%,0.05,-1.0,0.0,1.0,
Christian Vazquez C,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.214,0.258,0.3,0.558,13.0,7.0,-0.026,0.58,0.011,-0.037%,-0.00%,0.03,-0.2,8.0,0.0,
Blake Swihart PH,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.229,0.28,0.306,0.585,2.0,2.0,0.081,1.88,0.081,0.000%,0.00%,0.12,0.9,,,
Jackie Bradley Jr. CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.229,0.308,0.397,0.705,17.0,13.0,-0.05,0.86,0.018,-0.068%,-0.00%,0.05,-0.4,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bobby Poyner P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,3.0,10.0,3.0,3.0,8.0,39.0,0.278,0.333,0.417,0.75,155.0,104.0,-0.305,1.25,0.63,-0.936%,-0.01%,0.08,-1.8,27.0,8.0,
