0,1,2,0,1,2
1.0,George Springer,RF,1.0,Mookie Betts,RF
2.0,Jose Altuve,2B,2.0,Andrew Benintendi,LF
3.0,Alex Bregman,3B,3.0,J.D. Martinez,DH
4.0,Yuli Gurriel,1B,4.0,Xander Bogaerts,SS
5.0,Carlos Correa,SS,5.0,Mitch Moreland,1B
6.0,Tyler White,DH,6.0,Ian Kinsler,2B
7.0,Jake Marisnick,CF,7.0,Rafael Devers,3B
8.0,Martin Maldonado,C,8.0,Christian Vazquez,C
9.0,Tony Kemp,LF,9.0,Jackie Bradley Jr.,CF
,Charlie Morton,P,,Eduardo Rodriguez,P
