Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BBBCCX",O,LAA,David Fletcher,Chris Sale,2%,52%,Lineout: CF (Deep CF)
t1,0-0,1,---,"4,(1-2) FSBC",O,LAA,Mike Trout,Chris Sale,2%,54%,Strikeout Looking
t1,0-0,2,---,"2,(1-0) BX",,LAA,Shohei Ohtani,Chris Sale,-2%,52%,Double to 3B (Ground Ball)
t1,0-0,2,-2-,"4,(1-2) CBSC",O,LAA,Justin Upton,Chris Sale,3%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 1-2-3"
b1,0-0,0,---,"3,(0-2) CFX",O,BOS,Mookie Betts,Dillon Peters,-2%,53%,Groundout: 2B-1B (SS-2B)
b1,0-0,1,---,"5,(1-2) CSBFS",O,BOS,Rafael Devers,Dillon Peters,-2%,51%,Strikeout Swinging
b1,0-0,2,---,"5,(1-2) CBSFC",O,BOS,Xander Bogaerts,Dillon Peters,-1%,50%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Angels Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7"
t2,0-0,0,---,"3,(1-1) BCX",O,LAA,Albert Pujols,Chris Sale,2%,52%,Groundout: 2B-1B
t2,0-0,1,---,"4,(1-2) SFBS",O,LAA,Kole Calhoun,Chris Sale,2%,54%,Strikeout Swinging
t2,0-0,2,---,"2,(1-0) BX",O,LAA,Luis Rengifo,Chris Sale,1%,55%,Groundout: 3B-1B (SS-3B Hole)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Angels' Dillon Peters facing 4-5-6"
b2,0-0,0,---,"7,(3-2) BFBBCFX",,BOS,J.D. Martinez,Dillon Peters,4%,59%,Single to RF (Line Drive)
b2,0-0,0,1--,"1,(0-0) X",RR,BOS,Sam Travis,Dillon Peters,15%,74%,Home Run (Fly Ball to Deep CF); Martinez Scores
b2,2-0,0,---,"7,(3-2) CBBFBFS",O,BOS,Andrew Benintendi,Dillon Peters,-2%,72%,Strikeout Swinging
b2,2-0,1,---,"5,(2-2) BBSFX",O,BOS,Michael Chavis,Dillon Peters,-1%,71%,Groundout: SS-1B
b2,2-0,2,---,"4,(1-2) BCCT",O,BOS,Sandy Leon,Dillon Peters,-1%,70%,Strikeout Swinging
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Angels 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Angels 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Angels 0, Red Sox 2."
"Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1","Top of the 3rd, Angels Batting, Behind 0-2, Red Sox' Chris Sale facing 8-9-1"
t3,0-2,0,---,"4,(1-2) CBFC",O,LAA,Wilfredo Tovar,Chris Sale,3%,72%,Strikeout Looking
t3,0-2,1,---,"5,(1-2) CCBFX",O,LAA,Max Stassi,Chris Sale,2%,74%,Popfly: 3B (Deep SS-3B Hole)
t3,0-2,2,---,"5,(3-1) BBBCX",O,LAA,David Fletcher,Chris Sale,1%,75%,Groundout: SS-1B
