Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Fletcher 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.281,0.342,0.39,0.732,20.0,11.0,-0.058,0.54,0.0,-0.058%,-0.00%,0.03,-0.7,0.0,0.0,
Mike Trout CF,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.299,0.439,0.668,1.106,15.0,11.0,-0.006,0.72,0.044,-0.050%,0%,0.04,-0.2,0.0,0.0,
Shohei Ohtani DH,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.287,0.353,0.511,0.864,9.0,5.0,-0.04,0.97,0.021,-0.061%,-0.00%,0.05,-0.3,,,2B
Justin Upton LF,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.208,0.297,0.384,0.681,13.0,9.0,-0.078,0.95,0.0,-0.078%,-0.00%,0.05,-0.8,0.0,0.0,
Albert Pujols 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.243,0.297,0.435,0.732,10.0,7.0,-0.079,0.95,0.0,-0.079%,-0.00%,0.05,-0.8,10.0,0.0,
Kole Calhoun RF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.231,0.315,0.476,0.791,12.0,10.0,-0.066,0.83,0.0,-0.066%,-0.00%,0.05,-0.7,2.0,0.0,
Luis Rengifo 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.237,0.322,0.36,0.681,9.0,6.0,-0.042,0.52,0.0,-0.042%,-0.00%,0.03,-0.4,1.0,3.0,
Wilfredo Tovar SS,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.2,0.28,0.289,0.569,11.0,8.0,-0.061,0.76,0.0,-0.061%,-0.00%,0.05,-0.7,1.0,5.0,
Max Stassi C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.15,0.213,0.19,0.403,11.0,7.0,-0.036,0.69,0.0,-0.036%,-0.00%,0.04,-0.4,10.0,0.0,
Brian Goodwin PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.286,0.338,0.487,0.825,5.0,3.0,-0.023,0.86,0.0,-0.023%,-0.00%,0.05,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
Dillon Peters P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Taylor Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
JC Ramirez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,29.0,0.0,2.0,0.0,0.0,15.0,29.0,0.069,0.069,0.103,0.172,115.0,77.0,-0.489,0.77,0.065,-0.554%,-0.02%,0.04,-5.3,24.0,10.0,
