0,1,2,0,1,2
1.0,Aaron Hicks,CF,1.0,Mookie Betts,RF
2.0,Giancarlo Stanton,RF,2.0,Andrew Benintendi,LF
3.0,Didi Gregorius,SS,3.0,Steve Pearce,1B
4.0,Gleyber Torres,2B,4.0,J.D. Martinez,DH
5.0,Miguel Andujar,3B,5.0,Ian Kinsler,2B
6.0,Greg Bird,1B,6.0,Eduardo Nunez,3B
7.0,Luke Voit,DH,7.0,Blake Swihart,C
8.0,Austin Romine,C,8.0,Brock Holt,SS
9.0,Brett Gardner,LF,9.0,Jackie Bradley Jr.,CF
,CC Sabathia,P,,Brian Johnson,P
