Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3"
t1,0-0,0,---,"6,(2-2) BFSBFX",,NYY,Aaron Hicks,Brian Johnson,-4%,47%,Reached on E6 (Ground Ball)
t1,0-0,0,1--,"1,(0-0) X",,NYY,Giancarlo Stanton,Brian Johnson,-5%,41%,Single to CF (Line Drive); Hicks to 2B
t1,0-0,0,12-,"3,(2-0) BBX",RRR,NYY,Didi Gregorius,Brian Johnson,-17%,24%,Home Run (Fly Ball to Deep CF-RF); Hicks Scores/unER; Stanton Scores
t1,3-0,0,---,"4,(1-2) BCCS",O,NYY,Gleyber Torres,Brian Johnson,1%,25%,Strikeout Swinging
t1,3-0,1,---,"2,(0-1) CX",O,NYY,Miguel Andujar,Brian Johnson,1%,27%,Popfly: SS (Deep SS-3B Hole)
t1,3-0,2,---,"6,(2-2) BBCFFX",,NYY,Greg Bird,Brian Johnson,-1%,26%,Single to CF (Line Drive)
t1,3-0,2,1--,"3,(1-1) CBX",O,NYY,Luke Voit,Brian Johnson,1%,27%,Lineout: RF (Deep RF)
,,,,,,,,,"3 runs, 3 hits, 1 error, 1 LOB. Yankees 3, Red Sox 0.","3 runs, 3 hits, 1 error, 1 LOB. Yankees 3, Red Sox 0.","3 runs, 3 hits, 1 error, 1 LOB. Yankees 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Yankees' CC Sabathia facing 1-2-3"
