Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Luis Cessa, L (1-4)",0.1,5,4,3,0,0,0,5.24,6,14,10,6,0,4,2,4,2,0,27.0,,,-0.289,1.17,0.00%,0.0,-3.7
David Robertson,0.2,0,0,0,0,1,0,3.23,2,6,4,1,2,1,1,0,0,0,,2.0,1.0,0.0,0.67,0.00%,0.0,0.2
Jonathan Loaisiga,2.0,4,3,0,0,2,1,5.11,9,39,28,19,3,6,3,4,1,0,,0.0,0.0,-0.079,0.28,0.00%,0.0,-1.9
Justus Sheffield,1.0,2,3,3,2,0,1,10.13,7,31,17,10,1,6,2,3,1,0,,0.0,0.0,-0.042,0.15,0.00%,0.0,-2.5
Stephen Tarpley,1.2,0,0,0,2,4,0,3.0,8,34,20,10,3,7,2,0,0,0,,0.0,0.0,0.002,0.02,0.00%,0.0,0.6
A.J. Cole,1.1,1,0,0,1,2,0,6.14,6,32,22,10,3,9,0,3,0,0,,2.0,0.0,0.001,0.02,0.00%,0.0,1.0
Chance Adams,1.0,1,0,0,0,2,0,7.04,4,24,14,9,2,3,0,2,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.5
Team Totals,8.0,13,10,6,5,11,2,6.75,42,180,115,65,14,36,10,16,4,0,27.0,4.0,1.0,-0.407,0.29,0.00%,0.0,-5.8
