0,1,2
1.0,Brett Gardner,LF
2.0,Aaron Judge,RF
3.0,Aaron Hicks,CF
4.0,Miguel Andujar,DH
5.0,Luke Voit,1B
6.0,Gary Sanchez,C
7.0,Gleyber Torres,2B
8.0,Neil Walker,3B
9.0,Adeiny Hechavarria,SS
,Luis Cessa,P
