Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brett Gardner LF-CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.236,0.322,0.368,0.69,19.0,12.0,-0.046,0.44,0.0,-0.046%,0%,0.0,-1.3,2.0,0.0,
Aaron Judge RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.278,0.392,0.528,0.919,17.0,9.0,-0.044,0.44,0.0,-0.044%,0%,0.0,-1.2,0.0,0.0,GDP
Ronald Torreyes SS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.294,0.37,0.664,4.0,3.0,-0.001,0.04,0.0,-0.001%,0%,0.0,-0.2,0.0,0.0,
Aaron Hicks CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.248,0.366,0.467,0.833,16.0,11.0,-0.02,0.25,0.0,-0.020%,0%,0.0,-0.6,0.0,0.0,
Tyler Wade RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.214,0.273,0.487,7.0,4.0,0.0,0.02,0.0,0.000%,0%,0.0,-0.2,1.0,0.0,
Miguel Andujar DH,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.297,0.328,0.527,0.855,14.0,9.0,-0.01,0.22,0.01,-0.019%,0%,0.0,-0.1,,,2B
Luke Voit 1B,4.0,1.0,2.0,2.0,0.0,2.0,4.0,0.322,0.398,0.671,1.069,16.0,10.0,0.023,0.17,0.035,-0.012%,0%,0.0,1.4,6.0,2.0,HR
Gary Sanchez C,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.186,0.291,0.406,0.697,15.0,8.0,0.022,0.23,0.024,-0.002%,0%,0.0,0.1,4.0,0.0,HBP
Kyle Higashioka C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.241,0.319,0.56,3.0,3.0,0.0,0.0,0.0,0.000%,0%,0.0,-0.2,5.0,1.0,
Gleyber Torres 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.271,0.34,0.48,0.82,17.0,11.0,-0.035,0.32,0.0,-0.035%,0%,0.0,-0.9,1.0,1.0,
Neil Walker 3B-LF,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.219,0.309,0.354,0.664,12.0,7.0,0.002,0.24,0.014,-0.012%,0%,0.0,0.4,2.0,2.0,
Adeiny Hechavarria SS-3B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.247,0.279,0.345,0.624,12.0,6.0,0.016,0.23,0.021,-0.005%,0%,0.0,0.1,1.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Luis Cessa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Robertson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jonathan Loaisiga P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Justus Sheffield P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Stephen Tarpley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
A.J. Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chance Adams P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,2.0,4.0,2.0,3.0,15.0,34.0,0.133,0.235,0.267,0.502,152.0,93.0,-0.093,0.26,0.104,-0.196%,0.00%,0.0,-2.8,24.0,9.0,
