Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dee Strange-Gordon 2B,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.294,0.316,0.364,0.68,15.0,9.0,0.015,0.85,0.063,-0.048%,0.01%,1.08,0.2,2.0,1.0,
Mitch Haniger RF,3.0,1.0,2.0,1.0,2.0,1.0,5.0,0.264,0.352,0.493,0.845,23.0,12.0,0.105,1.09,0.139,-0.033%,0.08%,1.4,1.5,3.0,0.0,
Denard Span LF,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.255,0.357,0.404,0.76,9.0,8.0,0.088,1.28,0.171,-0.083%,0.07%,1.63,0.1,5.0,1.0,"2B,GDP"
Nelson Cruz DH,5.0,2.0,4.0,7.0,0.0,0.0,5.0,0.266,0.351,0.562,0.913,18.0,12.0,0.429,1.11,0.439,-0.010%,0.33%,1.42,5.3,,,2·HR
Kyle Seager 3B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.224,0.274,0.417,0.691,18.0,15.0,-0.077,0.57,0.0,-0.077%,-0.06%,0.73,-1.4,1.0,1.0,
Ryon Healy 1B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.259,0.294,0.486,0.781,15.0,12.0,0.025,0.34,0.069,-0.045%,0.02%,0.44,-0.0,4.0,1.0,"HR,GDP"
Mike Zunino C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.198,0.26,0.424,0.684,16.0,9.0,-0.053,0.52,0.0,-0.053%,-0.04%,0.67,-0.8,4.0,1.0,
Guillermo Heredia CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.231,0.331,0.333,0.665,13.0,9.0,-0.059,0.57,0.0,-0.059%,-0.04%,0.73,-0.7,2.0,0.0,
Andrew Romine SS,4.0,2.0,3.0,0.0,0.0,1.0,4.0,0.185,0.243,0.2,0.443,13.0,11.0,0.085,0.78,0.099,-0.014%,0.07%,0.99,1.0,2.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Wade LeBlanc P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
James Pazos P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nick Vincent P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Nicasio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nick Rumbelow P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Roenis Elias P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,10.0,14.0,10.0,3.0,10.0,42.0,0.359,0.405,0.615,1.02,140.0,97.0,0.558,0.8,0.98,-0.422%,0.43%,1.02,5.2,24.0,7.0,
