Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,2.0,1.0,0.0,2.0,0.0,6.0,0.342,0.427,0.689,1.116,21.0,9.0,0.163,1.12,0.188,-0.025%,0.11%,1.22,0.8,0.0,0.0,
Andrew Benintendi CF,4.0,3.0,2.0,1.0,1.0,0.0,5.0,0.295,0.381,0.534,0.915,14.0,7.0,0.237,1.54,0.281,-0.044%,0.15%,1.66,2.1,3.0,0.0,
J.D. Martinez LF,5.0,3.0,4.0,5.0,0.0,0.0,5.0,0.324,0.393,0.644,1.037,16.0,12.0,0.51,1.4,0.525,-0.015%,0.33%,1.52,5.6,2.0,0.0,"HR,2·2B,SB"
Mitch Moreland 1B,5.0,3.0,3.0,1.0,0.0,1.0,5.0,0.296,0.368,0.551,0.919,17.0,10.0,0.015,1.02,0.131,-0.117%,0.01%,1.1,-0.1,7.0,1.0,3B
Xander Bogaerts SS,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.279,0.335,0.508,0.843,19.0,12.0,-0.017,1.61,0.13,-0.146%,-0.01%,1.74,-0.6,3.0,1.0,SB
Eduardo Nunez PH-2B,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.28,0.351,0.63,6.0,4.0,0.029,0.4,0.029,0.000%,0.02%,0.43,0.9,0.0,0.0,
Brock Holt 2B-SS,5.0,1.0,2.0,1.0,0.0,2.0,5.0,0.301,0.375,0.421,0.796,20.0,15.0,0.041,1.1,0.132,-0.091%,0.03%,1.19,0.7,1.0,2.0,2B
Rafael Devers 3B,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.239,0.287,0.421,0.708,9.0,7.0,0.102,1.06,0.123,-0.022%,0.07%,1.15,1.7,1.0,1.0,2B
Christian Vazquez C,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.215,0.257,0.293,0.549,28.0,16.0,-0.03,1.07,0.095,-0.124%,-0.02%,1.16,-0.5,10.0,1.0,2B
Blake Swihart DH,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.151,0.215,0.178,0.393,25.0,18.0,0.007,1.0,0.073,-0.066%,0.01%,1.08,-0.7,,,
,,,,,,,,,,,,,,,,,,,,,,,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,43.0,14.0,20.0,13.0,3.0,5.0,46.0,0.465,0.5,0.698,1.198,175.0,110.0,1.057,1.2,1.707,-0.650%,0.69%,1.3,9.7,27.0,8.0,
