Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Shane Bieber, W (7-2)",6.1,5,3,3,0,5,0,4.36,23,82,56,29,6,21,10,8,3,0,56.0,,,0.204,0.9,0.02%,0.13,0.8
"Adam Cimber, H (12)",0.2,0,0,0,0,0,0,3.51,2,7,4,4,0,0,2,0,0,0,,1.0,1.0,0.026,1.06,0.00%,0.15,-0.0
"Andrew Miller, H (8)",1.0,0,0,0,0,2,0,3.27,3,13,9,2,5,2,1,0,0,0,,0.0,0.0,0.055,0.71,0.01%,0.1,0.5
"Brad Hand, S (29)",1.0,0,0,0,0,2,0,2.61,4,16,11,3,4,4,0,2,1,0,,0.0,0.0,0.045,0.58,0.00%,0.09,0.5
Team Totals,9.0,5,3,3,0,9,0,3.0,32,118,80,38,15,27,13,10,4,0,56.0,1.0,1.0,0.33,0.85,0.03%,0.12,1.8
