Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.34,0.426,0.645,1.071,16.0,12.0,-0.083,0.78,0.0,-0.083%,-0.01%,0.1,-0.9,2.0,0.0,
Andrew Benintendi LF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.3,0.38,0.498,0.878,15.0,9.0,0.019,0.71,0.06,-0.041%,0.00%,0.1,0.5,2.0,0.0,2B
J.D. Martinez DH,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.331,0.401,0.658,1.059,13.0,8.0,-0.046,0.81,0.045,-0.091%,-0.00%,0.1,-0.1,,,GDP
Xander Bogaerts SS,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.281,0.356,0.516,0.872,13.0,9.0,0.045,0.88,0.102,-0.056%,0.00%,0.11,0.9,2.0,3.0,2B
Mitch Moreland 1B,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.254,0.322,0.462,0.783,14.0,11.0,-0.092,1.03,0.0,-0.092%,-0.01%,0.14,-0.7,9.0,2.0,SF
Ian Kinsler 2B,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.237,0.304,0.396,0.7,15.0,8.0,-0.034,0.82,0.0,-0.034%,-0.00%,0.11,-0.1,1.0,1.0,
Eduardo Nunez 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.257,0.283,0.371,0.654,6.0,6.0,0.006,0.8,0.048,-0.043%,0.00%,0.1,0.3,3.0,0.0,2B
Sandy Leon C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.204,0.258,0.319,0.577,6.0,4.0,-0.056,0.99,0.0,-0.056%,-0.00%,0.12,-0.6,6.0,2.0,
Steve Pearce PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.299,0.388,0.571,0.959,6.0,4.0,-0.029,1.11,0.0,-0.029%,-0.00%,0.14,-0.2,,,
Blake Swihart C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.273,0.287,0.56,,,,,,,,,,0.0,0.0,
Jackie Bradley Jr. CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.219,0.303,0.385,0.688,14.0,9.0,-0.059,0.73,0.0,-0.059%,-0.01%,0.09,-0.7,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nathan Eovaldi P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,3.0,5.0,3.0,0.0,9.0,32.0,0.161,0.156,0.258,0.414,118.0,80.0,-0.329,0.85,0.255,-0.584%,-0.02%,0.11,-1.8,27.0,11.0,
