Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Martin Perez, L (2-4)",4,8,6,6,0,1,2,4.58,19,82,55,33,6,16,9,9,6,0,23.0,,,-0.299,0.68,-0.03%,0.13,-3.7
Robert Stock,2,3,1,1,1,0,0,6.23,8,32,20,15,2,3,5,2,2,0,,0.0,0.0,-0.002,0.25,0.00%,0.04,0.1
Jeffrey Springs,2,4,3,3,0,1,1,11.42,11,45,28,13,7,8,3,6,2,0,,0.0,0.0,-0.004,0.04,-0.00%,0.01,-1.9
Josh Taylor,1,1,0,0,1,0,0,13.5,5,21,11,6,4,1,2,2,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,9,16,10,10,2,2,3,10.0,43,180,114,67,19,28,19,19,11,0,23.0,0.0,0.0,-0.305,0.36,-0.04%,0.07,-4.8
