0,1,2,0,1,2
1.0,Trea Turner,SS,1.0,Alex Verdugo,LF
2.0,Juan Soto,DH,2.0,Rafael Devers,3B
3.0,Howie Kendrick,1B,3.0,J.D. Martinez,DH
4.0,Asdrubal Cabrera,3B,4.0,Xander Bogaerts,SS
5.0,Kurt Suzuki,C,5.0,Mitch Moreland,1B
6.0,Adam Eaton,RF,6.0,Christian Vazquez,C
7.0,Josh Harrison,2B,7.0,Kevin Pillar,RF
8.0,Michael A. Taylor,LF,8.0,Jackie Bradley Jr.,CF
9.0,Victor Robles,CF,9.0,Jose Peraza,2B
,Max Scherzer,P,,Martin Perez,P
