Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.293,0.364,0.448,0.812,12.0,8.0,0.001,0.68,0.025,-0.023%,0.00%,0.55,-0.0,0.0,0.0,2B
Blake Swihart LF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.308,0.417,0.724,8.0,6.0,-0.03,0.56,0.0,-0.030%,-0.01%,0.46,-0.3,0.0,0.0,
Mookie Betts CF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.233,0.329,0.433,0.762,16.0,13.0,-0.046,0.74,0.021,-0.067%,-0.02%,0.6,-0.3,4.0,0.0,
Steve Pearce 1B,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.154,0.214,0.154,0.368,17.0,11.0,0.041,0.81,0.074,-0.033%,0.02%,0.66,0.3,7.0,0.0,HBP
J.D. Martinez RF,3.0,1.0,2.0,0.0,0.0,1.0,4.0,0.333,0.412,0.55,0.962,14.0,8.0,0.137,1.17,0.169,-0.032%,0.07%,0.94,1.5,3.0,0.0,"2B,HBP"
Xander Bogaerts SS,3.0,1.0,2.0,4.0,0.0,1.0,4.0,0.308,0.413,0.519,0.932,19.0,11.0,0.166,1.3,0.195,-0.029%,0.08%,1.05,2.8,1.0,0.0,"HR,SF"
Dustin Pedroia DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.133,0.188,0.133,0.321,13.0,9.0,-0.086,0.91,0.034,-0.120%,-0.04%,0.73,-1.1,,,
Eduardo Nunez 2B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.184,0.205,0.211,0.416,14.0,6.0,-0.169,1.21,0.009,-0.178%,-0.08%,0.98,-1.9,1.0,0.0,GDP
Rafael Devers 3B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.246,0.328,0.298,0.626,13.0,8.0,-0.091,1.13,0.0,-0.091%,-0.04%,0.91,-1.0,2.0,1.0,
Christian Vazquez C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.211,0.25,0.447,0.697,13.0,8.0,-0.06,0.76,0.0,-0.060%,-0.03%,0.61,-0.7,9.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,4.0,7.0,4.0,1.0,9.0,34.0,0.233,0.294,0.4,0.694,139.0,88.0,-0.137,0.96,0.527,-0.663%,-0.07%,0.78,-0.7,27.0,4.0,
