Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"6,(2-2) FBSFBX",O,BAL,Jonathan Villar,David Price,2%,52%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,1,---,"6,(3-2) BBFTBS",O,BAL,Joey Rickard,David Price,2%,54%,Strikeout Swinging
t1,0-0,2,---,"2,(0-1) CX",O,BAL,Trey Mancini,David Price,1%,55%,Lineout: SS (Deep SS)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' John Means facing 1-2-3"
b1,0-0,0,---,"6,(2-2) BCBFFS",O,BOS,Andrew Benintendi,John Means,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"5,(1-2) CFBFX",O,BOS,Mookie Betts,John Means,-2%,51%,Groundout: P-1B
b1,0-0,2,---,"7,(3-2) BSBSBFS",O,BOS,Steve Pearce,John Means,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0."
"Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 4-5-6"
t2,0-0,0,---,"2,(0-1) CX",,BAL,Renato Nunez,David Price,-4%,46%,Single to LF (Line Drive to Deep LF Line)
t2,0-0,0,1--,"7,(3-2) BFS*BF1BX",O,BAL,Hanser Alberto,David Price,4%,50%,Flyball: RF (CF-RF)
t2,0-0,1,1--,"3,(0-2) FFX",O,BAL,Jesus Sucre,David Price,3%,53%,Flyball: RF (Deep CF-RF)
t2,0-0,2,1--,"3,(1-1) CBX",O,BAL,Chris Davis,David Price,2%,55%,Groundout: 1B unassisted
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 4-5-6"
b2,0-0,0,---,"3,(1-1) BFH",,BOS,J.D. Martinez,John Means,4%,59%,Hit By Pitch
b2,0-0,0,1--,"6,(3-2) CBBFBX",,BOS,Xander Bogaerts,John Means,8%,67%,Single to 1B (Line Drive); Martinez to 3B
b2,0-0,0,1-3,"2,(1-0) B+3X",O,BOS,Dustin Pedroia,John Means,-6%,62%,Flyball: RF (Deep RF)
b2,0-0,1,1-3,"1,(0-0) X",OO,BOS,Eduardo Nunez,John Means,-12%,50%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1","Top of the 3rd, Orioles Batting, Tied 0-0, Red Sox' David Price facing 8-9-1"
t3,0-0,0,---,"5,(2-2) BBCFT",O,BAL,Richie Martin,David Price,3%,53%,Strikeout Swinging
t3,0-0,1,---,"6,(3-2) BCBSBS",O,BAL,Cedric Mullins,David Price,2%,55%,Strikeout Swinging
t3,0-0,2,---,"4,(0-2) MFFX",O,BAL,Jonathan Villar,David Price,1%,56%,Lineout: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 0, Red Sox 0."
"Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Tied 0-0, Orioles' John Means facing 8-9-1"
b3,0-0,0,---,"6,(3-2) CBBFBX",O,BOS,Rafael Devers,John Means,-3%,53%,Popfly: SS (Short CF)
b3,0-0,1,---,"6,(3-2) CBBBSS",O,BOS,Christian Vazquez,John Means,-2%,51%,Strikeout Swinging
b3,0-0,2,---,"6,(2-2) BFBFFX",,BOS,Andrew Benintendi,John Means,2%,54%,Double to LF (Line Drive to LF Line)
